t,i,j,τ
40419,4,84,3.0
40445,4,84,1.0
40448,4,84,1.0
40451,4,84,18.0
40514,4,84,2.0
40519,4,84,1.0
40537,4,84,1.0
40539,4,84,1.0
40542,4,84,3.0
40547,4,84,2.0
42393,4,84,1.0
42398,4,84,1.0
42516,4,84,1.0
42627,4,84,2.0
42654,4,84,1.0
42694,4,84,1.0
42772,4,84,1.0
42897,4,84,1.0
42901,4,84,1.0
43938,4,84,1.0
44020,4,84,2.0
44023,4,84,3.0
44477,4,84,2.0
44482,4,84,2.0
44564,4,84,1.0
44696,4,84,1.0
44700,4,84,1.0
44918,4,84,1.0
44920,4,84,1.0
44922,4,84,3.0
44927,4,84,2.0
46454,4,84,2.0
46459,4,84,1.0
46488,4,84,3.0
46494,4,84,1.0
46497,4,84,4.0
46502,4,84,4.0
46509,4,84,4.0
46514,4,84,5.0
46520,4,84,1.0
46522,4,84,2.0
46525,4,84,1.0
46530,4,84,2.0
46537,4,84,1.0
46542,4,84,1.0
46546,4,84,1.0
46571,4,84,1.0
46573,4,84,8.0
46584,4,84,2.0
46590,4,84,1.0
46599,4,84,3.0
46603,4,84,2.0
46606,4,84,4.0
46611,4,84,3.0
46637,4,84,1.0
46644,4,84,1.0
46667,4,84,2.0
46673,4,84,1.0
46677,4,84,1.0
46694,4,84,1.0
46718,4,84,1.0
46723,4,84,1.0
46752,4,84,1.0
46765,4,84,1.0
46769,4,84,3.0
46780,4,84,1.0
46782,4,84,1.0
46785,4,84,1.0
46787,4,84,1.0
46791,4,84,2.0
46797,4,84,1.0
46856,4,84,1.0
46861,4,84,2.0
46876,4,84,2.0
46881,4,84,3.0
46885,4,84,2.0
46888,4,84,1.0
46890,4,84,2.0
46893,4,84,1.0
46895,4,84,2.0
46902,4,84,1.0
46906,4,84,2.0
46910,4,84,1.0
46917,4,84,1.0
46919,4,84,2.0
46923,4,84,1.0
46927,4,84,1.0
46973,4,84,1.0
46979,4,84,1.0
46982,4,84,1.0
46984,4,84,1.0
46987,4,84,1.0
47003,4,84,2.0
47007,4,84,1.0
47009,4,84,1.0
47020,4,84,1.0
47023,4,84,1.0
47027,4,84,5.0
47034,4,84,1.0
47041,4,84,2.0
47067,4,84,1.0
47070,4,84,1.0
47074,4,84,3.0
47127,4,84,1.0
47131,4,84,3.0
47136,4,84,1.0
47156,4,84,1.0
47158,4,84,1.0
47163,4,84,1.0
47176,4,84,2.0
47180,4,84,4.0
47186,4,84,4.0
47193,4,84,1.0
47197,4,84,1.0
47205,4,84,1.0
47210,4,84,2.0
47219,4,84,1.0
47224,4,84,2.0
47228,4,84,2.0
47233,4,84,2.0
47236,4,84,1.0
47263,4,84,10.0
47277,4,84,10.0
47290,4,84,1.0
47292,4,84,1.0
47295,4,84,1.0
47297,4,84,1.0
47308,4,84,1.0
47316,4,84,2.0
47319,4,84,1.0
47324,4,84,3.0
47328,4,84,3.0
47333,4,84,21.0
47355,4,84,7.0
47363,4,84,13.0
47386,4,84,2.0
47389,4,84,3.0
47395,4,84,1.0
47399,4,84,3.0
47405,4,84,1.0
47410,4,84,2.0
47413,4,84,1.0
47415,4,84,1.0
47418,4,84,1.0
47421,4,84,1.0
47423,4,84,38.0
47466,4,84,1.0
47471,4,84,1.0
47473,4,84,1.0
47480,4,84,1.0
47487,4,84,1.0
47492,4,84,1.0
47494,4,84,4.0
47499,4,84,3.0
47503,4,84,4.0
47508,4,84,15.0
47524,4,84,5.0
47530,4,84,1.0
47535,4,84,1.0
47541,4,84,1.0
47546,4,84,1.0
47574,4,84,2.0
47578,4,84,1.0
47580,4,84,4.0
47585,4,84,2.0
47588,4,84,1.0
47590,4,84,1.0
47612,4,84,1.0
47614,4,84,12.0
47644,4,84,4.0
47649,4,84,4.0
47663,4,84,1.0
47667,4,84,1.0
47672,4,84,1.0
47680,4,84,1.0
47683,4,84,1.0
47686,4,84,1.0
47710,4,84,2.0
47714,4,84,3.0
47718,4,84,3.0
47723,4,84,2.0
47727,4,84,1.0
47730,4,84,2.0
47735,4,84,2.0
47758,4,84,1.0
47760,4,84,2.0
47765,4,84,1.0
47767,4,84,13.0
47802,4,84,3.0
47807,4,84,5.0
47814,4,84,3.0
47820,4,84,2.0
47826,4,84,1.0
47848,4,84,1.0
47850,4,84,2.0
47856,4,84,2.0
47861,4,84,1.0
47872,4,84,1.0
47879,4,84,5.0
47885,4,84,2.0
47888,4,84,1.0
47891,4,84,1.0
47893,4,84,1.0
47897,4,84,2.0
47900,4,84,6.0
47907,4,84,2.0
47913,4,84,5.0
47919,4,84,4.0
47937,4,84,1.0
47942,4,84,1.0
47946,4,84,1.0
47963,4,84,16.0
47980,4,84,8.0
47989,4,84,2.0
47992,4,84,3.0
47996,4,84,11.0
48008,4,84,1.0
48193,4,84,1.0
48197,4,84,2.0
48203,4,84,2.0
48207,4,84,3.0
48212,4,84,1.0
48215,4,84,1.0
48220,4,84,1.0
48223,4,84,1.0
48228,4,84,1.0
48306,4,84,1.0
48311,4,84,1.0
48332,4,84,2.0
48341,4,84,5.0
48347,4,84,1.0
48349,4,84,1.0
48351,4,84,1.0
48365,4,84,7.0
48379,4,84,1.0
48383,4,84,9.0
48394,4,84,4.0
48399,4,84,16.0
48460,4,84,1.0
48463,4,84,11.0
48578,4,84,3.0
48583,4,84,12.0
48685,4,84,12.0
48698,4,84,1.0
48706,4,84,3.0
48711,4,84,2.0
48714,4,84,8.0
48723,4,84,7.0
48775,4,84,2.0
48857,4,84,2.0
48860,4,84,5.0
48886,4,84,3.0
48905,4,84,2.0
48918,4,84,2.0
48925,4,84,10.0
48941,4,84,1.0
48945,4,84,7.0
48955,4,84,2.0
48964,4,84,13.0
48978,4,84,3.0
48982,4,84,1.0
48985,4,84,2.0
48988,4,84,2.0
48993,4,84,1.0
49000,4,84,1.0
49013,4,84,2.0
49017,4,84,5.0
49026,4,84,13.0
49044,4,84,1.0
49090,4,84,12.0
49200,4,84,1.0
50816,4,84,1.0
50819,4,84,1.0
50828,4,84,1.0
50971,4,84,2.0
51581,4,84,1.0
51658,4,84,3.0
51662,4,84,2.0
51744,4,84,1.0
52060,4,84,1.0
52072,4,84,5.0
52078,4,84,2.0
52096,4,84,3.0
52117,4,84,1.0
52155,4,84,2.0
52186,4,84,1.0
52193,4,84,2.0
52197,4,84,2.0
52200,4,84,1.0
52207,4,84,2.0
52210,4,84,2.0
52215,4,84,2.0
52229,4,84,2.0
52234,4,84,1.0
52236,4,84,1.0
52239,4,84,4.0
52246,4,84,2.0
52249,4,84,1.0
52252,4,84,1.0
52255,4,84,1.0
52257,4,84,2.0
52264,4,84,2.0
52269,4,84,17.0
52324,4,84,2.0
52327,4,84,1.0
52390,4,84,1.0
52401,4,84,1.0
52419,4,84,1.0
52444,4,84,1.0
52450,4,84,1.0
52452,4,84,2.0
52460,4,84,3.0
52465,4,84,6.0
52473,4,84,10.0
52496,4,84,1.0
52516,4,84,4.0
52524,4,84,1.0
52526,4,84,1.0
52531,4,84,2.0
52534,4,84,1.0
52540,4,84,2.0
52544,4,84,2.0
52548,4,84,1.0
52558,4,84,1.0
52563,4,84,2.0
52569,4,84,1.0
52576,4,84,1.0
52776,4,84,3.0
52781,4,84,1.0
52783,4,84,1.0
52792,4,84,2.0
52797,4,84,2.0
52801,4,84,1.0
52806,4,84,1.0
52810,4,84,1.0
52857,4,84,1.0
52867,4,84,2.0
53009,4,84,1.0
53020,4,84,4.0
53035,4,84,2.0
53038,4,84,1.0
53043,4,84,1.0
53045,4,84,2.0
53048,4,84,1.0
53069,4,84,6.0
53086,4,84,1.0
53100,4,84,1.0
53105,4,84,1.0
53112,4,84,2.0
53149,4,84,1.0
53161,4,84,2.0
53165,4,84,1.0
53237,4,84,5.0
53290,4,84,3.0
53305,4,84,1.0
53311,4,84,2.0
53421,4,84,1.0
55100,4,84,1.0
55116,4,84,2.0
55121,4,84,1.0
55128,4,84,1.0
55137,4,84,1.0
55151,4,84,1.0
55154,4,84,2.0
55157,4,84,1.0
55164,4,84,3.0
55168,4,84,4.0
55184,4,84,2.0
55192,4,84,2.0
55196,4,84,6.0
55203,4,84,7.0
55221,4,84,1.0
55239,4,84,1.0
55243,4,84,2.0
55251,4,84,1.0
55255,4,84,2.0
55263,4,84,3.0
55267,4,84,2.0
55295,4,84,1.0
55301,4,84,1.0
55304,4,84,1.0
55309,4,84,1.0
55311,4,84,1.0
55315,4,84,3.0
55321,4,84,1.0
55324,4,84,1.0
55326,4,84,2.0
55347,4,84,1.0
55353,4,84,1.0
55360,4,84,2.0
55372,4,84,1.0
55428,4,84,2.0
55431,4,84,3.0
55448,4,84,1.0
55460,4,84,3.0
55464,4,84,3.0
55469,4,84,12.0
55482,4,84,1.0
55493,4,84,2.0
55496,4,84,1.0
55505,4,84,1.0
55515,4,84,5.0
55523,4,84,2.0
55552,4,84,1.0
55555,4,84,3.0
55562,4,84,10.0
55573,4,84,1.0
55630,4,84,2.0
55812,4,84,2.0
55825,4,84,2.0
55903,4,84,2.0
55918,4,84,2.0
55926,4,84,2.0
55933,4,84,5.0
55950,4,84,1.0
56009,4,84,3.0
56017,4,84,1.0
56033,4,84,2.0
56061,4,84,1.0
56069,4,84,2.0
56095,4,84,4.0
56138,4,84,2.0
56316,4,84,1.0
56340,4,84,2.0
56343,4,84,2.0
56346,4,84,1.0
56388,4,84,3.0
56392,4,84,1.0
56394,4,84,2.0
56398,4,84,1.0
56450,4,84,5.0
56461,4,84,1.0
56466,4,84,1.0
56484,4,84,1.0
56487,4,84,1.0
56492,4,84,1.0
56621,4,84,1.0
56682,4,84,1.0
56696,4,84,1.0
56721,4,84,1.0
56838,4,84,1.0
57179,4,84,2.0
57456,4,84,1.0
57470,4,84,3.0
57474,4,84,2.0
277,6,4,1.0
280,6,4,11.0
292,6,4,2.0
295,6,4,6.0
303,6,4,2.0
306,6,4,15.0
326,6,4,1.0
328,6,4,1.0
331,6,4,1.0
333,6,4,12.0
346,6,4,2.0
349,6,4,3.0
5153,6,52,1.0
5178,6,52,1.0
543,6,70,2.0
549,6,70,2.0
560,6,70,1.0
564,6,70,2.0
571,6,70,1.0
586,6,70,1.0
588,6,70,8.0
600,6,70,3.0
1053,6,70,1.0
1056,6,70,1.0
1058,6,70,7.0
1067,6,70,3.0
1074,6,70,8.0
1083,6,70,1.0
1091,6,70,4.0
1096,6,70,8.0
1107,6,70,3.0
1112,6,70,7.0
1165,6,70,24.0
1190,6,70,2.0
5014,6,84,4.0
5020,6,84,1.0
5022,6,84,4.0
5028,6,84,4.0
5343,6,84,5.0
5370,6,84,15.0
5395,6,84,10.0
5408,6,84,6.0
5416,6,84,1.0
5418,6,84,15.0
5435,6,84,15.0
5454,6,84,6.0
5461,6,84,1.0
5465,6,84,6.0
5484,6,84,13.0
5498,6,84,1.0
5500,6,84,2.0
5503,6,84,1.0
5508,6,84,4.0
5513,6,84,1.0
5517,6,84,4.0
5523,6,84,6.0
5530,6,84,4.0
5536,6,84,5.0
5542,6,84,3.0
5546,6,84,2.0
5549,6,84,1.0
5551,6,84,3.0
5557,6,84,2.0
4275,6,85,3.0
4447,6,85,1.0
4464,6,85,1.0
4488,6,85,1.0
4521,6,85,1.0
4523,6,85,1.0
4943,6,85,1.0
4949,6,85,3.0
4961,6,85,1.0
4968,6,85,3.0
4976,6,85,1.0
4978,6,85,1.0
4980,6,85,2.0
4984,6,85,2.0
4988,6,85,1.0
4990,6,85,1.0
4995,6,85,1.0
4997,6,85,1.0
5027,6,85,1.0
17975,6,85,4.0
18233,6,85,5.0
18239,6,85,9.0
18249,6,85,2.0
18252,6,85,1.0
18254,6,85,1.0
18257,6,85,2.0
18264,6,85,1.0
18266,6,85,4.0
18289,6,85,1.0
18294,6,85,1.0
18384,6,85,1.0
25377,6,85,1.0
26105,6,85,2.0
39512,6,85,1.0
39661,6,85,1.0
327,7,9,4.0
13609,7,42,1.0
40,8,51,32.0
79,8,51,1.0
83,8,51,1.0
85,8,51,1.0
188,8,51,1.0
201,8,51,1.0
217,8,51,3.0
333,8,51,2.0
384,8,51,1.0
386,8,51,1.0
388,8,51,1.0
391,8,51,2.0
394,8,51,3.0
501,8,51,1.0
516,8,51,13.0
533,8,51,1.0
537,8,51,3.0
568,8,51,1.0
636,8,51,2.0
645,8,51,3.0
665,8,51,1.0
675,8,51,1.0
688,8,51,1.0
729,8,51,1.0
732,8,51,2.0
823,8,51,1.0
826,8,51,2.0
829,8,51,4.0
834,8,51,16.0
895,8,51,7.0
903,8,51,13.0
917,8,51,2.0
920,8,51,12.0
933,8,51,1.0
935,8,51,1.0
937,8,51,2.0
1030,8,51,2.0
1033,8,51,14.0
1048,8,51,2.0
1051,8,51,3.0
1055,8,51,5.0
1061,8,51,14.0
1300,8,51,17.0
1319,8,51,3.0
1323,8,51,4.0
1328,8,51,2.0
1331,8,51,13.0
1345,8,51,3.0
1349,8,51,2.0
1352,8,51,4.0
1357,8,51,3.0
1363,8,51,1.0
1366,8,51,2.0
1371,8,51,1.0
1374,8,51,2.0
1377,8,51,4.0
1444,8,51,1.0
1447,8,51,2.0
1452,8,51,1.0
17952,8,51,1.0
18008,8,51,3.0
18042,8,51,1.0
18772,8,51,3.0
47655,8,51,1.0
47874,8,51,1.0
48177,8,51,1.0
111,12,23,2.0
114,12,23,1.0
117,12,23,1.0
124,12,23,1.0
133,12,23,2.0
48504,12,24,1.0
16677,12,39,1.0
91,12,52,1.0
117,12,52,1.0
1279,12,52,4.0
1288,12,52,1.0
1320,12,52,1.0
3550,12,52,2.0
3553,12,52,5.0
3561,12,52,2.0
3564,12,52,1.0
7713,12,52,2.0
7719,12,52,2.0
7728,12,52,1.0
7928,12,52,1.0
7970,12,52,1.0
8072,12,52,1.0
8089,12,52,3.0
8102,12,52,6.0
8110,12,52,2.0
8113,12,52,1.0
8116,12,52,3.0
8120,12,52,1.0
8131,12,52,1.0
8162,12,52,1.0
8216,12,52,1.0
8229,12,52,1.0
8232,12,52,1.0
8239,12,52,8.0
8248,12,52,2.0
8259,12,52,4.0
8264,12,52,1.0
8268,12,52,1.0
8278,12,52,1.0
8282,12,52,1.0
8304,12,52,1.0
8306,12,52,5.0
8312,12,52,5.0
8318,12,52,2.0
8331,12,52,1.0
8381,12,52,1.0
8411,12,52,2.0
8471,12,52,3.0
8476,12,52,1.0
8478,12,52,4.0
8483,12,52,4.0
8489,12,52,10.0
8500,12,52,2.0
8517,12,52,1.0
8537,12,52,2.0
8554,12,52,1.0
8557,12,52,3.0
8561,12,52,1.0
8976,12,52,2.0
8983,12,52,1.0
8985,12,52,4.0
8990,12,52,1.0
8993,12,52,1.0
8995,12,52,2.0
8998,12,52,4.0
9005,12,52,18.0
9025,12,52,1.0
9436,12,52,1.0
9870,12,52,1.0
9878,12,52,5.0
9887,12,52,3.0
10365,12,52,5.0
10372,12,52,5.0
10378,12,52,3.0
11876,12,52,3.0
11882,12,52,1.0
11888,12,52,1.0
11892,12,52,1.0
11896,12,52,3.0
11900,12,52,1.0
11902,12,52,9.0
11925,12,52,1.0
11930,12,52,2.0
11933,12,52,2.0
11944,12,52,1.0
11950,12,52,1.0
11957,12,52,1.0
11961,12,52,1.0
11963,12,52,1.0
11966,12,52,3.0
11970,12,52,2.0
11974,12,52,2.0
11977,12,52,6.0
11985,12,52,1.0
11987,12,52,7.0
11995,12,52,8.0
12005,12,52,1.0
12013,12,52,1.0
12018,12,52,2.0
12022,12,52,3.0
12026,12,52,22.0
12049,12,52,6.0
12104,12,52,2.0
12113,12,52,1.0
12562,12,52,1.0
12574,12,52,2.0
12582,12,52,1.0
12601,12,52,2.0
12606,12,52,1.0
12609,12,52,2.0
12735,12,52,2.0
12806,12,52,1.0
13044,12,52,1.0
13047,12,52,1.0
13061,12,52,1.0
13074,12,52,3.0
13169,12,52,3.0
13410,12,52,1.0
14181,12,52,1.0
14184,12,52,2.0
14494,12,52,9.0
14504,12,52,3.0
14512,12,52,2.0
16411,12,52,2.0
16415,12,52,7.0
16426,12,52,8.0
16820,12,52,1.0
16833,12,52,2.0
18908,12,52,2.0
18987,12,52,1.0
21898,12,52,1.0
21901,12,52,1.0
21903,12,52,4.0
21910,12,52,3.0
21915,12,52,1.0
21917,12,52,1.0
21920,12,52,2.0
21923,12,52,3.0
21927,12,52,3.0
21931,12,52,2.0
21934,12,52,3.0
21938,12,52,2.0
21941,12,52,1.0
21943,12,52,1.0
21947,12,52,1.0
21950,12,52,1.0
21964,12,52,1.0
21966,12,52,1.0
21969,12,52,3.0
21973,12,52,1.0
21975,12,52,1.0
25120,12,52,5.0
25128,12,52,1.0
25322,12,52,1.0
25324,12,52,2.0
25327,12,52,2.0
25349,12,52,1.0
27380,12,52,1.0
27385,12,52,1.0
27392,12,52,3.0
27398,12,52,2.0
27445,12,52,6.0
27452,12,52,1.0
27454,12,52,1.0
27472,12,52,1.0
27477,12,52,1.0
27481,12,52,2.0
27484,12,52,6.0
30797,12,52,1.0
30800,12,52,2.0
31962,12,52,1.0
31965,12,52,6.0
34605,12,52,1.0
34611,12,52,1.0
34655,12,52,2.0
34696,12,52,2.0
34699,12,52,2.0
34703,12,52,2.0
34706,12,52,1.0
34754,12,52,1.0
34756,12,52,3.0
34760,12,52,3.0
34764,12,52,1.0
34776,12,52,1.0
34778,12,52,1.0
35050,12,52,1.0
35052,12,52,1.0
35054,12,52,1.0
35062,12,52,2.0
35071,12,52,2.0
35074,12,52,4.0
35097,12,52,11.0
35109,12,52,3.0
35551,12,52,1.0
35880,12,52,1.0
35947,12,52,1.0
35963,12,52,2.0
36143,12,52,5.0
36155,12,52,1.0
36187,12,52,1.0
36191,12,52,1.0
36196,12,52,1.0
36217,12,52,1.0
36228,12,52,1.0
36231,12,52,1.0
36237,12,52,1.0
36248,12,52,1.0
36258,12,52,1.0
36261,12,52,1.0
36265,12,52,1.0
36274,12,52,1.0
36278,12,52,1.0
36283,12,52,1.0
36285,12,52,1.0
36295,12,52,4.0
36300,12,52,10.0
36355,12,52,1.0
36357,12,52,6.0
36364,12,52,1.0
36366,12,52,12.0
36379,12,52,6.0
36386,12,52,2.0
36389,12,52,18.0
36408,12,52,1.0
36410,12,52,10.0
36421,12,52,6.0
36428,12,52,3.0
36432,12,52,13.0
37616,12,52,17.0
37634,12,52,1.0
37636,12,52,3.0
37640,12,52,2.0
37644,12,52,14.0
37663,12,52,1.0
37665,12,52,1.0
37667,12,52,10.0
37678,12,52,2.0
37681,12,52,1.0
37683,12,52,7.0
37691,12,52,8.0
37707,12,52,2.0
37710,12,52,2.0
37713,12,52,6.0
37720,12,52,3.0
37724,12,52,9.0
37734,12,52,4.0
37740,12,52,9.0
37795,12,52,16.0
37812,12,52,2.0
37815,12,52,1.0
37817,12,52,7.0
37825,12,52,11.0
37837,12,52,3.0
38026,12,52,1.0
38031,12,52,4.0
38036,12,52,12.0
38049,12,52,1.0
38200,12,52,17.0
38230,12,52,2.0
38233,12,52,5.0
38242,12,52,2.0
38248,12,52,1.0
38255,12,52,9.0
38268,12,52,2.0
38272,12,52,1.0
38282,12,52,1.0
38284,12,52,1.0
38286,12,52,1.0
38289,12,52,1.0
38339,12,52,1.0
38341,12,52,1.0
38346,12,52,1.0
38355,12,52,2.0
38408,12,52,1.0
38417,12,52,1.0
38424,12,52,1.0
38453,12,52,5.0
38459,12,52,2.0
38472,12,52,2.0
38475,12,52,4.0
38481,12,52,1.0
38485,12,52,6.0
38496,12,52,1.0
38504,12,52,1.0
38507,12,52,1.0
38541,12,52,1.0
38829,12,52,1.0
39318,12,52,31.0
39350,12,52,1.0
40252,12,52,4.0
40260,12,52,4.0
40269,12,52,12.0
40354,12,52,4.0
40359,12,52,3.0
40444,12,52,1.0
42586,12,52,1.0
43108,12,52,1.0
43140,12,52,1.0
44127,12,52,1.0
44680,12,52,5.0
44687,12,52,1.0
44691,12,52,3.0
46852,12,52,3.0
46856,12,52,1.0
47650,12,52,1.0
47970,12,52,2.0
48523,12,52,2.0
48958,12,52,2.0
48970,12,52,2.0
48992,12,52,3.0
51476,12,52,1.0
51478,12,52,1.0
51481,12,52,1.0
51497,12,52,2.0
51874,12,52,1.0
52100,12,52,1.0
52103,12,52,1.0
52122,12,52,1.0
52160,12,52,2.0
52166,12,52,4.0
52616,12,52,1.0
52618,12,52,1.0
52642,12,52,2.0
52735,12,52,18.0
52767,12,52,1.0
52771,12,52,1.0
52773,12,52,3.0
52793,12,52,4.0
52800,12,52,1.0
52804,12,52,4.0
52855,12,52,1.0
52865,12,52,2.0
52868,12,52,2.0
52960,12,52,15.0
52986,12,52,1.0
53083,12,52,1.0
53100,12,52,1.0
53108,12,52,1.0
53111,12,52,1.0
53206,12,52,3.0
53237,12,52,1.0
56075,12,52,2.0
56078,12,52,1.0
57357,12,52,3.0
57746,12,52,2.0
42,12,70,1.0
91,12,81,2.0
99,12,81,3.0
104,12,81,3.0
1267,12,81,1.0
1274,12,81,1.0
1279,12,81,4.0
1284,12,81,3.0
1296,12,81,1.0
1308,12,81,2.0
1321,12,81,1.0
1328,12,81,1.0
1344,12,81,1.0
3550,12,81,5.0
3556,12,81,3.0
3564,12,81,1.0
3973,12,81,5.0
3979,12,81,1.0
3982,12,81,30.0
7735,12,81,1.0
7764,12,81,1.0
7774,12,81,3.0
7784,12,81,1.0
7787,12,81,1.0
7803,12,81,3.0
7808,12,81,2.0
7811,12,81,2.0
7815,12,81,2.0
7821,12,81,1.0
7826,12,81,3.0
7836,12,81,1.0
7838,12,81,2.0
7842,12,81,4.0
7854,12,81,1.0
7921,12,81,1.0
7927,12,81,1.0
7936,12,81,3.0
7940,12,81,1.0
7949,12,81,1.0
7991,12,81,1.0
8013,12,81,1.0
8015,12,81,4.0
8073,12,81,1.0
8082,12,81,8.0
8095,12,81,1.0
8105,12,81,3.0
8489,12,81,3.0
8493,12,81,3.0
8498,12,81,1.0
8979,12,81,1.0
8985,12,81,4.0
8990,12,81,1.0
8993,12,81,2.0
9009,12,81,2.0
9015,12,81,1.0
9019,12,81,1.0
9022,12,81,2.0
9871,12,81,2.0
9881,12,81,3.0
9886,12,81,5.0
9893,12,81,1.0
9899,12,81,1.0
9909,12,81,1.0
9913,12,81,1.0
9917,12,81,2.0
9922,12,81,6.0
10218,12,81,4.0
10247,12,81,2.0
10250,12,81,8.0
10259,12,81,32.0
10299,12,81,28.0
10332,12,81,8.0
10371,12,81,4.0
10376,12,81,1.0
10380,12,81,1.0
12029,12,81,1.0
12041,12,81,1.0
12103,12,81,2.0
12142,12,81,2.0
12146,12,81,1.0
12245,12,81,2.0
12266,12,81,1.0
12277,12,81,2.0
12425,12,81,1.0
12434,12,81,1.0
12465,12,81,1.0
12474,12,81,2.0
12479,12,81,3.0
12503,12,81,1.0
12509,12,81,1.0
12511,12,81,1.0
12563,12,81,2.0
12636,12,81,1.0
12736,12,81,3.0
12740,12,81,3.0
12744,12,81,2.0
12761,12,81,1.0
12832,12,81,1.0
12834,12,81,3.0
12921,12,81,2.0
12933,12,81,1.0
12935,12,81,5.0
12955,12,81,1.0
12957,12,81,1.0
12961,12,81,1.0
12979,12,81,1.0
13032,12,81,1.0
13040,12,81,1.0
13046,12,81,4.0
13051,12,81,2.0
13056,12,81,6.0
13064,12,81,2.0
13067,12,81,1.0
13070,12,81,1.0
13072,12,81,1.0
13119,12,81,2.0
13122,12,81,3.0
13130,12,81,4.0
13145,12,81,1.0
13203,12,81,1.0
13205,12,81,3.0
13209,12,81,1.0
13216,12,81,9.0
13270,12,81,3.0
13406,12,81,2.0
13410,12,81,2.0
13441,12,81,2.0
13476,12,81,1.0
13483,12,81,1.0
13486,12,81,1.0
13506,12,81,2.0
13512,12,81,1.0
13515,12,81,5.0
13523,12,81,6.0
13531,12,81,1.0
13534,12,81,2.0
13538,12,81,3.0
13542,12,81,1.0
13544,12,81,1.0
13549,12,81,3.0
13553,12,81,9.0
14181,12,81,5.0
14482,12,81,1.0
14491,12,81,1.0
14493,12,81,2.0
14496,12,81,7.0
14514,12,81,7.0
16285,12,81,2.0
16288,12,81,3.0
16297,12,81,1.0
16299,12,81,1.0
16302,12,81,1.0
16306,12,81,1.0
16339,12,81,1.0
16358,12,81,1.0
16374,12,81,2.0
16377,12,81,1.0
16379,12,81,1.0
16381,12,81,1.0
16385,12,81,1.0
16396,12,81,1.0
16424,12,81,8.0
16433,12,81,2.0
16436,12,81,1.0
16821,12,81,2.0
18081,12,81,2.0
18908,12,81,1.0
18910,12,81,1.0
18919,12,81,2.0
18922,12,81,1.0
18927,12,81,1.0
18929,12,81,1.0
18933,12,81,2.0
18938,12,81,2.0
18985,12,81,3.0
21612,12,81,2.0
21615,12,81,1.0
21623,12,81,1.0
21626,12,81,1.0
21856,12,81,1.0
21859,12,81,2.0
21862,12,81,2.0
21870,12,81,12.0
21885,12,81,4.0
21894,12,81,2.0
21899,12,81,2.0
21903,12,81,3.0
21910,12,81,2.0
21918,12,81,1.0
21921,12,81,4.0
21927,12,81,6.0
21952,12,81,2.0
21960,12,81,1.0
21967,12,81,2.0
21971,12,81,3.0
23409,12,81,1.0
23411,12,81,2.0
23414,12,81,2.0
23417,12,81,23.0
24835,12,81,26.0
25174,12,81,1.0
25176,12,81,2.0
25184,12,81,3.0
25202,12,81,3.0
25209,12,81,6.0
25313,12,81,1.0
27382,12,81,2.0
27394,12,81,2.0
27398,12,81,2.0
27453,12,81,4.0
27461,12,81,2.0
27467,12,81,1.0
27476,12,81,1.0
27478,12,81,4.0
27483,12,81,2.0
27488,12,81,2.0
29425,12,81,7.0
29433,12,81,2.0
30753,12,81,1.0
30758,12,81,3.0
31415,12,81,2.0
34605,12,81,3.0
34618,12,81,3.0
34651,12,81,1.0
34656,12,81,2.0
34674,12,81,1.0
34678,12,81,4.0
34692,12,81,2.0
34760,12,81,2.0
34764,12,81,7.0
34772,12,81,8.0
35095,12,81,6.0
35138,12,81,1.0
35258,12,81,1.0
35358,12,81,1.0
35361,12,81,1.0
35434,12,81,2.0
35512,12,81,1.0
35578,12,81,1.0
35668,12,81,1.0
35717,12,81,1.0
35734,12,81,3.0
35855,12,81,1.0
35930,12,81,2.0
35963,12,81,1.0
35979,12,81,5.0
35986,12,81,1.0
36003,12,81,2.0
36130,12,81,6.0
36137,12,81,6.0
36145,12,81,2.0
38026,12,81,3.0
38031,12,81,1.0
38036,12,81,1.0
38045,12,81,1.0
38047,12,81,4.0
38053,12,81,3.0
38203,12,81,2.0
38215,12,81,2.0
38218,12,81,1.0
38237,12,81,2.0
38240,12,81,1.0
38246,12,81,1.0
38264,12,81,1.0
38289,12,81,2.0
38351,12,81,1.0
38455,12,81,1.0
38458,12,81,1.0
38474,12,81,1.0
38476,12,81,1.0
38579,12,81,2.0
39137,12,81,1.0
39169,12,81,1.0
39329,12,81,2.0
39341,12,81,1.0
40251,12,81,1.0
40330,12,81,1.0
40332,12,81,1.0
40334,12,81,1.0
40341,12,81,1.0
40345,12,81,1.0
40352,12,81,1.0
40354,12,81,4.0
40359,12,81,1.0
40361,12,81,1.0
40365,12,81,3.0
40369,12,81,9.0
40381,12,81,1.0
40385,12,81,2.0
42586,12,81,5.0
42603,12,81,3.0
42607,12,81,1.0
42609,12,81,2.0
42669,12,81,1.0
42735,12,81,2.0
42779,12,81,1.0
42782,12,81,3.0
42794,12,81,1.0
42822,12,81,1.0
42828,12,81,1.0
42831,12,81,11.0
42864,12,81,1.0
43029,12,81,1.0
43389,12,81,1.0
43426,12,81,1.0
43510,12,81,1.0
43536,12,81,2.0
43545,12,81,1.0
43554,12,81,7.0
43562,12,81,6.0
43569,12,81,5.0
43578,12,81,3.0
43591,12,81,1.0
43598,12,81,5.0
43607,12,81,3.0
43614,12,81,1.0
43625,12,81,2.0
43662,12,81,4.0
43668,12,81,1.0
44684,12,81,1.0
44689,12,81,1.0
44691,12,81,1.0
