t,i,j
414.0,46,21
415.0,50,28
415.0,31,37
415.0,4,84
415.0,43,11
415.0,27,30
416.0,50,28
416.0,46,21
416.0,28,36
416.0,4,84
416.0,31,37
416.0,41,14
416.0,27,30
417.0,28,36
417.0,16,42
417.0,46,21
417.0,31,37
417.0,4,84
418.0,31,37
418.0,16,42
418.0,50,36
418.0,4,84
418.0,46,21
419.0,34,14
419.0,4,84
419.0,16,42
419.0,31,37
419.0,46,21
419.0,28,36
420.0,31,37
420.0,4,84
420.0,46,21
420.0,50,36
421.0,16,42
421.0,4,84
421.0,46,21
421.0,31,37
422.0,14,64
422.0,31,37
422.0,50,36
422.0,54,70
422.0,4,84
423.0,31,37
423.0,43,11
424.0,41,14
424.0,4,84
424.0,31,37
425.0,54,70
425.0,16,42
425.0,31,37
426.0,31,37
426.0,16,42
426.0,19,75
427.0,53,58
427.0,19,75
427.0,31,37
428.0,16,42
428.0,27,30
428.0,31,37
429.0,19,75
429.0,50,28
429.0,31,37
430.0,50,36
430.0,31,37
430.0,54,70
430.0,16,42
431.0,19,75
431.0,53,58
431.0,50,36
431.0,31,37
431.0,54,70
432.0,28,36
432.0,19,75
432.0,54,70
432.0,41,14
433.0,19,75
433.0,28,36
433.0,27,30
433.0,54,70
433.0,57,69
434.0,31,37
434.0,54,70
434.0,57,69
434.0,19,75
435.0,19,75
435.0,41,14
435.0,57,69
435.0,66,23
435.0,27,30
436.0,16,42
436.0,19,75
437.0,19,75
437.0,53,58
437.0,41,14
437.0,16,42
438.0,19,75
439.0,4,84
439.0,31,37
439.0,19,75
440.0,19,75
441.0,16,42
441.0,43,11
441.0,14,64
442.0,19,75
442.0,14,64
442.0,53,58
442.0,49,45
443.0,46,21
443.0,53,58
443.0,14,64
444.0,28,36
444.0,19,75
444.0,16,42
444.0,14,64
445.0,4,84
445.0,28,36
445.0,16,42
446.0,27,30
446.0,43,73
446.0,4,84
446.0,31,37
447.0,19,75
447.0,31,37
448.0,16,42
448.0,71,2
449.0,16,42
449.0,67,8
449.0,4,84
450.0,16,42
450.0,73,11
450.0,67,8
451.0,4,84
451.0,19,75
451.0,73,11
451.0,16,42
452.0,4,70
452.0,53,58
452.0,73,11
452.0,19,75
453.0,4,70
453.0,73,11
453.0,19,75
453.0,86,79
453.0,53,58
453.0,57,69
454.0,53,58
454.0,4,70
454.0,16,42
454.0,73,11
454.0,41,14
454.0,28,30
454.0,19,75
455.0,16,42
455.0,53,58
455.0,67,8
455.0,19,75
455.0,73,11
455.0,31,37
455.0,46,21
456.0,53,58
456.0,16,42
456.0,19,75
456.0,73,11
456.0,31,37
457.0,73,11
457.0,19,75
457.0,67,8
457.0,32,83
457.0,16,42
457.0,46,21
458.0,16,42
458.0,73,11
458.0,53,58
458.0,86,79
458.0,19,75
459.0,19,75
459.0,63,54
459.0,31,37
459.0,46,21
459.0,16,42
459.0,71,2
459.0,73,11
460.0,73,11
460.0,67,8
461.0,73,11
461.0,19,75
462.0,16,42
462.0,73,11
463.0,19,75
463.0,43,73
463.0,16,42
464.0,4,70
464.0,63,54
464.0,67,8
465.0,4,70
465.0,31,37
466.0,16,42
466.0,4,70
466.0,46,21
466.0,67,8
466.0,19,75
467.0,67,8
467.0,86,79
467.0,16,42
467.0,31,37
467.0,4,70
468.0,86,79
468.0,4,70
468.0,53,58
468.0,46,21
468.0,31,37
469.0,31,37
470.0,53,58
470.0,71,2
471.0,19,75
471.0,71,2
471.0,67,8
472.0,43,73
472.0,73,11
472.0,19,75
473.0,71,2
473.0,19,75
473.0,86,79
474.0,19,75
474.0,71,2
474.0,53,58
474.0,16,42
475.0,19,75
475.0,57,69
475.0,16,42
475.0,31,37
476.0,86,79
476.0,16,42
476.0,19,75
477.0,71,2
477.0,43,73
477.0,16,42
478.0,19,75
478.0,31,37
478.0,53,58
478.0,43,73
478.0,16,42
479.0,31,37
479.0,16,42
479.0,43,73
479.0,67,8
480.0,16,42
480.0,19,75
481.0,19,75
481.0,15,48
481.0,31,37
482.0,43,73
482.0,15,48
482.0,31,37
483.0,15,48
483.0,49,61
483.0,16,42
484.0,67,8
484.0,86,79
484.0,16,42
484.0,49,45
485.0,43,73
485.0,61,45
485.0,16,42
485.0,86,79
486.0,16,42
486.0,86,79
486.0,54,70
486.0,43,73
486.0,67,8
486.0,39,59
488.0,15,48
488.0,16,42
489.0,39,59
489.0,16,42
490.0,16,42
490.0,39,59
490.0,31,37
490.0,43,73
491.0,61,76
491.0,31,37
491.0,16,42
491.0,49,76
491.0,43,73
492.0,43,73
492.0,86,79
492.0,15,48
492.0,43,11
492.0,16,42
493.0,53,58
493.0,86,79
493.0,15,48
493.0,16,42
494.0,86,79
494.0,73,11
494.0,15,48
494.0,16,42
495.0,16,42
496.0,16,42
496.0,86,79
497.0,53,58
497.0,86,79
498.0,15,48
498.0,49,61
498.0,86,79
499.0,49,76
499.0,15,48
499.0,86,79
500.0,43,73
500.0,86,79
500.0,53,58
501.0,86,79
501.0,8,51
501.0,27,30
501.0,69,47
501.0,43,73
501.0,73,11
502.0,69,47
502.0,43,73
502.0,16,42
502.0,86,79
503.0,43,73
503.0,69,47
503.0,16,42
503.0,31,37
504.0,57,68
504.0,50,30
504.0,16,42
504.0,86,79
504.0,43,73
504.0,31,37
505.0,15,48
505.0,43,73
505.0,31,37
505.0,86,79
505.0,57,2
505.0,16,42
506.0,73,11
506.0,16,42
506.0,15,48
506.0,43,73
506.0,49,45
506.0,31,37
506.0,57,2
507.0,31,37
507.0,16,42
507.0,43,73
507.0,49,45
508.0,49,45
508.0,31,37
508.0,16,42
508.0,43,73
509.0,43,73
509.0,49,45
509.0,31,37
509.0,16,42
510.0,69,47
510.0,31,37
510.0,43,73
510.0,49,45
510.0,16,42
511.0,43,73
511.0,73,11
511.0,16,42
511.0,69,47
511.0,57,2
511.0,49,45
511.0,31,37
512.0,49,45
512.0,43,73
512.0,16,42
512.0,27,30
513.0,86,79
513.0,27,30
513.0,31,37
513.0,49,45
513.0,16,42
514.0,43,11
514.0,16,42
514.0,49,45
514.0,86,79
514.0,31,37
515.0,46,21
515.0,39,59
515.0,16,42
515.0,86,79
515.0,43,11
515.0,57,68
515.0,49,45
516.0,86,79
516.0,8,51
516.0,31,37
517.0,86,79
517.0,31,37
517.0,8,51
518.0,31,37
518.0,49,45
518.0,8,51
518.0,43,11
518.0,86,79
519.0,43,11
519.0,86,79
519.0,8,51
519.0,49,45
519.0,66,23
520.0,86,79
520.0,49,45
520.0,19,75
520.0,8,51
520.0,43,11
521.0,86,79
521.0,8,51
521.0,43,11
522.0,43,11
522.0,86,79
522.0,49,76
522.0,81,6
522.0,8,51
523.0,66,23
523.0,49,76
523.0,8,51
523.0,81,6
523.0,49,45
523.0,43,11
523.0,86,79
524.0,31,37
524.0,66,23
524.0,19,75
524.0,8,51
524.0,81,6
524.0,86,79
525.0,8,51
525.0,66,23
525.0,86,79
525.0,31,37
525.0,16,42
525.0,19,75
525.0,49,76
526.0,19,75
526.0,8,51
526.0,86,79
526.0,49,76
526.0,31,37
526.0,16,42
526.0,66,23
527.0,49,76
527.0,19,75
527.0,31,37
527.0,86,79
527.0,66,23
527.0,8,51
528.0,66,23
528.0,16,42
528.0,49,76
528.0,31,37
528.0,8,51
528.0,86,79
528.0,19,75
528.0,81,6
529.0,31,37
529.0,86,79
529.0,16,42
529.0,66,23
530.0,39,3
530.0,31,37
530.0,16,42
530.0,43,11
530.0,19,75
531.0,39,3
531.0,19,75
531.0,43,11
531.0,16,42
532.0,16,42
532.0,43,11
532.0,31,37
533.0,43,11
533.0,49,45
533.0,8,51
533.0,16,42
533.0,66,23
533.0,31,37
533.0,39,3
533.0,19,75
534.0,16,42
534.0,31,37
534.0,43,11
534.0,66,23
534.0,49,45
535.0,86,79
535.0,16,42
535.0,49,45
536.0,86,79
536.0,43,11
536.0,49,45
537.0,86,79
537.0,43,11
537.0,39,3
537.0,49,45
537.0,8,51
538.0,43,11
538.0,86,79
538.0,49,45
538.0,8,51
538.0,31,37
538.0,19,75
539.0,8,51
539.0,2,69
539.0,67,51
539.0,43,11
539.0,31,37
539.0,49,45
539.0,86,79
540.0,86,79
540.0,2,69
540.0,31,37
540.0,49,45
540.0,43,11
541.0,86,79
541.0,43,11
541.0,28,36
541.0,71,38
541.0,2,69
542.0,43,11
542.0,28,36
542.0,67,51
542.0,86,79
543.0,86,79
543.0,49,45
543.0,6,70
543.0,43,11
544.0,86,79
544.0,28,36
544.0,6,70
545.0,86,79
545.0,31,37
546.0,31,37
546.0,86,79
547.0,86,79
547.0,40,60
547.0,67,51
548.0,86,79
548.0,15,48
549.0,15,48
549.0,67,51
549.0,6,70
549.0,86,79
550.0,86,79
550.0,28,36
550.0,6,70
550.0,67,51
551.0,86,79
551.0,28,36
551.0,67,51
552.0,15,48
552.0,86,79
552.0,67,51
552.0,28,36
552.0,16,42
553.0,67,51
553.0,86,79
553.0,15,48
554.0,67,51
554.0,86,79
555.0,67,51
555.0,49,45
555.0,43,11
555.0,15,48
555.0,86,79
556.0,43,11
556.0,15,48
556.0,86,79
556.0,67,51
557.0,86,79
557.0,67,51
557.0,15,48
557.0,31,37
557.0,43,11
558.0,67,51
558.0,86,79
558.0,43,11
559.0,73,11
559.0,43,11
559.0,16,42
559.0,67,51
559.0,86,79
559.0,43,73
560.0,43,11
560.0,16,42
560.0,49,45
560.0,43,73
560.0,67,51
560.0,28,36
560.0,6,70
561.0,43,73
561.0,73,11
561.0,49,45
561.0,67,51
561.0,43,11
561.0,16,42
561.0,86,79
562.0,86,79
562.0,67,51
562.0,16,42
562.0,43,11
563.0,49,45
563.0,67,51
563.0,43,11
563.0,16,42
563.0,86,79
564.0,16,42
564.0,28,36
564.0,43,11
564.0,67,51
564.0,6,70
564.0,86,79
565.0,16,42
565.0,67,51
565.0,6,70
565.0,86,79
565.0,43,11
566.0,16,42
566.0,67,51
567.0,16,42
567.0,86,79
567.0,67,51
567.0,43,11
568.0,67,51
568.0,8,51
568.0,16,42
568.0,86,79
568.0,43,11
569.0,43,11
569.0,16,42
569.0,86,79
569.0,67,51
569.0,28,36
570.0,16,42
570.0,86,79
570.0,67,51
571.0,86,79
571.0,6,70
571.0,67,51
571.0,16,42
571.0,19,75
572.0,43,11
573.0,43,11
573.0,16,42
574.0,16,42
574.0,43,11
575.0,43,11
575.0,16,42
575.0,67,51
576.0,43,11
576.0,16,42
576.0,28,36
577.0,43,11
577.0,67,51
577.0,28,36
577.0,16,42
578.0,28,36
578.0,67,51
578.0,43,11
578.0,16,42
578.0,86,79
579.0,28,36
579.0,67,51
579.0,16,42
579.0,86,79
580.0,28,36
580.0,86,79
580.0,54,70
580.0,66,23
581.0,66,23
581.0,86,79
582.0,86,79
583.0,86,79
584.0,14,64
584.0,24,84
584.0,66,23
584.0,86,79
584.0,54,6
585.0,86,79
585.0,54,6
585.0,24,84
586.0,6,70
587.0,54,70
587.0,53,58
588.0,53,58
588.0,6,70
588.0,54,70
588.0,54,6
588.0,67,51
589.0,53,58
589.0,6,70
589.0,54,70
589.0,54,6
589.0,67,51
590.0,6,70
591.0,6,70
591.0,53,58
592.0,6,70
592.0,32,22
592.0,54,6
593.0,32,22
593.0,6,70
593.0,54,6
594.0,6,70
594.0,67,51
594.0,32,22
594.0,86,79
594.0,66,23
595.0,86,79
595.0,67,51
595.0,79,47
595.0,6,70
595.0,66,23
595.0,54,6
596.0,66,23
596.0,54,6
596.0,86,79
597.0,54,6
597.0,86,79
597.0,66,23
598.0,43,11
598.0,86,79
598.0,81,84
598.0,54,70
598.0,54,6
598.0,66,23
599.0,86,79
599.0,81,84
599.0,54,70
599.0,66,23
600.0,86,79
600.0,6,70
600.0,43,11
600.0,66,23
600.0,54,70
600.0,54,6
601.0,66,23
601.0,54,70
601.0,86,79
601.0,6,70
602.0,6,70
602.0,66,23
602.0,28,36
602.0,43,11
602.0,86,79
603.0,66,23
603.0,43,11
603.0,28,36
603.0,86,79
604.0,24,84
604.0,66,23
604.0,28,36
604.0,86,79
605.0,31,37
605.0,28,36
605.0,24,84
605.0,54,70
605.0,86,79
606.0,24,84
606.0,67,51
606.0,28,36
606.0,81,3
606.0,86,79
606.0,66,23
607.0,66,23
607.0,67,51
607.0,86,79
607.0,57,2
607.0,54,70
608.0,54,70
608.0,86,79
608.0,67,51
608.0,66,23
609.0,86,79
609.0,15,48
610.0,86,79
610.0,67,51
610.0,66,23
610.0,57,2
610.0,28,36
610.0,54,70
611.0,86,79
611.0,67,51
611.0,66,23
611.0,28,36
611.0,57,2
612.0,81,3
612.0,15,48
612.0,81,84
612.0,67,51
612.0,43,11
612.0,86,79
612.0,57,2
613.0,57,2
613.0,67,51
613.0,15,48
613.0,86,79
614.0,57,2
614.0,67,51
614.0,15,48
615.0,66,23
615.0,15,48
616.0,67,51
616.0,86,79
616.0,15,48
617.0,66,23
617.0,32,22
617.0,67,51
617.0,28,36
618.0,28,36
618.0,32,22
618.0,54,70
619.0,53,58
619.0,62,69
619.0,32,22
619.0,54,70
619.0,50,28
619.0,66,23
620.0,54,70
620.0,32,22
620.0,53,58
620.0,62,69
620.0,67,51
621.0,32,22
621.0,54,70
621.0,67,51
622.0,54,70
622.0,67,51
622.0,32,22
623.0,81,6
623.0,67,51
623.0,66,23
624.0,67,51
624.0,81,6
625.0,16,42
625.0,66,23
626.0,67,51
626.0,66,23
626.0,28,36
626.0,16,42
627.0,28,36
627.0,66,23
627.0,67,51
627.0,16,42
628.0,28,36
628.0,66,23
628.0,16,42
628.0,86,79
629.0,16,42
629.0,66,23
629.0,28,36
630.0,86,79
630.0,16,42
630.0,66,23
631.0,16,42
631.0,86,47
631.0,66,23
632.0,86,69
632.0,50,28
632.0,66,23
632.0,16,42
632.0,86,79
633.0,86,69
633.0,86,79
633.0,50,28
633.0,16,42
633.0,66,23
634.0,66,23
634.0,50,28
634.0,16,42
635.0,86,79
635.0,50,28
635.0,53,58
635.0,77,6
635.0,66,23
636.0,86,79
636.0,67,51
636.0,66,23
636.0,50,28
636.0,79,69
636.0,8,51
637.0,43,11
637.0,8,51
637.0,77,6
637.0,66,23
637.0,50,28
638.0,67,8
639.0,67,8
639.0,67,51
639.0,86,79
640.0,86,79
640.0,66,23
640.0,67,8
640.0,50,28
640.0,32,22
641.0,50,28
641.0,66,23
641.0,86,79
641.0,67,8
642.0,50,28
642.0,86,79
642.0,55,62
642.0,67,8
642.0,32,22
642.0,66,23
643.0,66,23
643.0,86,79
643.0,32,22
643.0,67,8
643.0,71,38
644.0,32,22
644.0,86,79
644.0,50,30
644.0,66,23
644.0,67,8
644.0,67,51
645.0,8,51
645.0,66,23
645.0,67,51
645.0,55,62
645.0,50,36
645.0,86,79
645.0,67,8
646.0,25,6
646.0,67,51
646.0,86,79
646.0,66,23
646.0,8,51
646.0,67,8
647.0,8,51
647.0,86,79
648.0,66,23
648.0,71,38
649.0,43,11
649.0,66,23
650.0,43,11
650.0,66,23
651.0,66,23
651.0,86,79
651.0,43,11
652.0,43,11
652.0,66,23
652.0,86,79
653.0,43,11
653.0,28,36
653.0,50,28
654.0,50,36
654.0,50,28
654.0,43,11
654.0,66,23
654.0,28,36
654.0,53,58
655.0,66,23
655.0,50,28
655.0,50,36
655.0,53,58
655.0,28,36
656.0,28,36
656.0,66,23
656.0,50,36
657.0,50,36
657.0,66,23
657.0,32,22
658.0,66,23
658.0,50,36
659.0,50,36
659.0,54,70
659.0,50,28
659.0,66,23
659.0,43,11
660.0,43,11
660.0,32,22
660.0,66,23
660.0,28,36
660.0,28,30
661.0,66,23
661.0,32,22
661.0,50,36
662.0,66,23
662.0,28,30
663.0,86,79
664.0,86,79
665.0,8,51
669.0,43,11
670.0,43,11
671.0,43,11
671.0,50,36
671.0,36,30
672.0,36,30
672.0,66,23
673.0,32,22
673.0,50,36
673.0,66,23
674.0,50,36
674.0,66,23
675.0,8,51
675.0,66,23
676.0,26,21
676.0,71,38
677.0,26,21
678.0,28,36
679.0,55,62
681.0,81,6
681.0,71,38
682.0,67,51
682.0,71,38
684.0,55,62
684.0,81,70
686.0,55,62
686.0,16,42
687.0,55,62
687.0,16,42
688.0,16,42
688.0,8,51
689.0,28,36
689.0,16,42
689.0,66,23
690.0,66,23
690.0,28,36
690.0,55,62
691.0,55,62
691.0,32,22
692.0,32,22
692.0,16,42
692.0,55,62
692.0,71,5
693.0,28,36
693.0,71,5
693.0,16,42
693.0,55,62
693.0,66,23
694.0,66,23
694.0,55,62
694.0,28,36
695.0,50,30
695.0,28,36
695.0,79,47
695.0,55,62
696.0,55,62
696.0,16,42
696.0,50,30
697.0,55,62
697.0,66,23
697.0,16,42
697.0,86,79
698.0,55,62
699.0,55,62
700.0,55,62
701.0,55,62
701.0,28,36
701.0,15,48
702.0,15,48
702.0,55,62
702.0,26,21
702.0,28,36
703.0,86,79
703.0,15,48
703.0,55,62
704.0,15,48
704.0,55,62
704.0,86,79
704.0,32,22
704.0,26,21
705.0,26,21
705.0,55,62
705.0,78,38
706.0,55,62
707.0,55,62
707.0,69,47
707.0,15,48
708.0,55,62
709.0,69,47
709.0,55,62
709.0,15,48
709.0,79,47
710.0,55,62
710.0,16,42
710.0,79,47
711.0,69,47
711.0,54,70
712.0,54,70
712.0,50,36
713.0,54,70
713.0,55,62
714.0,69,47
714.0,55,62
714.0,50,36
715.0,55,62
715.0,50,36
716.0,50,36
716.0,69,47
716.0,55,62
717.0,50,36
717.0,69,47
717.0,55,62
718.0,55,62
718.0,50,36
718.0,86,79
719.0,50,36
719.0,86,79
719.0,55,62
719.0,69,47
720.0,50,36
720.0,55,62
720.0,69,47
721.0,50,36
721.0,36,30
721.0,55,62
722.0,50,36
722.0,69,47
723.0,32,22
723.0,50,28
723.0,69,47
724.0,50,28
724.0,19,75
724.0,69,47
725.0,36,30
725.0,32,22
726.0,55,62
726.0,69,47
727.0,16,42
727.0,69,47
727.0,36,30
728.0,16,42
728.0,69,47
728.0,36,30
729.0,69,47
729.0,16,42
729.0,36,30
729.0,15,48
729.0,8,51
730.0,16,42
730.0,50,36
731.0,50,36
731.0,54,70
731.0,16,42
731.0,69,47
732.0,16,42
732.0,69,47
732.0,8,51
733.0,67,51
733.0,8,51
733.0,55,62
733.0,69,47
734.0,55,62
734.0,69,47
734.0,67,51
735.0,69,47
735.0,55,62
735.0,50,28
735.0,28,36
735.0,46,21
736.0,55,62
736.0,16,42
736.0,54,84
736.0,69,47
736.0,50,28
737.0,69,47
737.0,16,42
737.0,50,28
737.0,55,62
737.0,54,84
738.0,50,28
738.0,69,47
738.0,46,21
738.0,55,62
738.0,67,51
738.0,16,42
739.0,55,62
739.0,69,47
739.0,46,21
739.0,16,42
740.0,46,21
740.0,16,42
740.0,69,47
740.0,55,62
740.0,54,84
741.0,16,42
741.0,50,28
741.0,69,47
741.0,46,21
741.0,55,62
741.0,54,84
742.0,69,47
742.0,46,21
742.0,16,42
742.0,55,62
742.0,54,84
743.0,69,47
743.0,55,62
743.0,50,28
743.0,46,21
743.0,16,42
743.0,54,84
744.0,46,21
744.0,16,42
744.0,69,47
744.0,54,84
744.0,55,62
745.0,55,62
745.0,16,42
745.0,54,84
745.0,46,21
745.0,69,47
746.0,69,47
746.0,16,42
746.0,54,84
746.0,46,21
746.0,50,28
746.0,55,62
747.0,69,47
747.0,16,42
747.0,50,28
747.0,46,21
747.0,55,62
748.0,46,21
748.0,32,22
748.0,50,28
748.0,16,42
748.0,69,47
749.0,54,84
749.0,50,28
749.0,16,42
749.0,46,21
749.0,69,47
749.0,32,22
750.0,32,22
750.0,19,75
750.0,54,84
750.0,67,51
750.0,50,28
750.0,16,42
750.0,69,47
751.0,66,25
751.0,69,47
751.0,28,30
751.0,16,42
752.0,46,21
752.0,54,84
752.0,69,47
752.0,66,25
752.0,16,42
753.0,46,21
753.0,16,42
753.0,69,47
753.0,66,25
754.0,69,47
754.0,46,21
755.0,16,42
755.0,69,47
755.0,46,21
756.0,46,21
756.0,67,51
756.0,54,84
756.0,69,47
756.0,16,42
757.0,16,42
757.0,69,47
757.0,54,84
758.0,54,84
758.0,69,47
758.0,16,42
759.0,69,47
759.0,16,42
759.0,46,21
760.0,67,51
760.0,84,70
760.0,16,42
761.0,84,70
761.0,46,21
761.0,16,42
762.0,28,36
762.0,16,42
762.0,84,70
763.0,46,21
763.0,84,70
764.0,46,21
764.0,16,42
764.0,84,70
764.0,50,28
765.0,28,36
765.0,16,42
765.0,84,70
766.0,28,36
766.0,46,21
766.0,84,70
767.0,84,70
767.0,28,36
767.0,67,51
767.0,16,42
767.0,46,21
768.0,84,70
768.0,46,21
768.0,16,42
768.0,28,36
768.0,50,28
768.0,50,36
769.0,34,14
769.0,50,36
769.0,84,70
769.0,46,21
769.0,55,62
769.0,28,36
769.0,50,28
770.0,84,70
770.0,28,36
770.0,77,6
770.0,55,62
770.0,46,21
770.0,50,28
770.0,54,84
771.0,46,21
771.0,55,62
771.0,34,14
771.0,84,70
772.0,50,28
772.0,50,36
772.0,55,62
772.0,46,21
772.0,84,70
773.0,84,70
773.0,55,62
773.0,46,21
773.0,50,36
773.0,54,70
773.0,54,84
774.0,55,62
774.0,84,70
774.0,50,28
774.0,46,21
775.0,55,62
775.0,84,70
775.0,50,36
776.0,50,28
776.0,16,42
776.0,50,36
776.0,84,70
776.0,55,62
777.0,16,42
777.0,50,28
777.0,28,36
777.0,54,84
777.0,84,70
777.0,55,62
777.0,50,36
778.0,16,42
778.0,55,62
778.0,84,70
779.0,55,62
779.0,54,84
779.0,84,70
780.0,54,70
780.0,54,84
780.0,55,62
781.0,50,28
781.0,55,62
782.0,50,28
782.0,16,42
782.0,55,62
783.0,50,28
783.0,16,42
783.0,55,62
784.0,19,75
784.0,55,62
784.0,16,42
785.0,16,42
785.0,55,62
786.0,16,42
786.0,54,84
786.0,55,62
786.0,19,75
787.0,14,64
787.0,55,62
787.0,44,14
787.0,54,84
787.0,16,42
788.0,14,64
788.0,55,62
788.0,16,42
789.0,16,42
790.0,16,42
791.0,16,42
792.0,16,42
793.0,16,42
794.0,41,14
794.0,16,42
795.0,16,42
796.0,16,42
797.0,19,75
798.0,46,21
799.0,50,36
799.0,41,64
799.0,16,42
800.0,46,21
800.0,16,42
800.0,36,30
801.0,16,42
801.0,40,60
802.0,40,60
802.0,46,21
803.0,53,58
803.0,40,60
804.0,40,60
804.0,44,41
806.0,53,58
806.0,61,76
807.0,16,42
807.0,50,36
807.0,19,75
807.0,53,58
808.0,53,58
809.0,50,36
809.0,53,58
810.0,50,36
810.0,16,42
810.0,41,64
811.0,50,36
811.0,41,64
812.0,50,36
813.0,50,36
814.0,50,36
814.0,19,75
814.0,61,76
815.0,50,36
815.0,41,64
815.0,36,30
816.0,41,64
816.0,46,21
817.0,16,42
817.0,46,21
818.0,61,76
818.0,34,41
819.0,28,36
819.0,46,21
820.0,41,14
820.0,50,36
823.0,8,51
824.0,46,21
825.0,46,21
826.0,8,51
826.0,50,36
826.0,46,21
827.0,46,21
827.0,8,51
828.0,15,81
828.0,46,21
829.0,8,51
829.0,46,21
830.0,46,21
830.0,8,51
831.0,46,21
831.0,8,51
832.0,46,21
832.0,8,51
832.0,50,36
833.0,15,48
833.0,18,59
833.0,54,84
834.0,54,84
834.0,8,51
835.0,8,51
835.0,43,11
836.0,8,51
836.0,43,11
837.0,68,2
837.0,8,51
838.0,43,11
838.0,53,58
838.0,8,51
839.0,53,58
839.0,8,51
839.0,50,36
840.0,68,2
840.0,53,58
840.0,8,51
841.0,54,84
841.0,8,51
841.0,53,58
842.0,8,51
842.0,41,14
842.0,54,84
842.0,15,48
843.0,8,51
843.0,53,58
843.0,68,2
844.0,43,11
844.0,53,58
844.0,50,36
844.0,8,51
845.0,8,51
845.0,68,2
846.0,8,51
846.0,50,36
847.0,8,51
848.0,46,21
848.0,8,51
848.0,50,36
849.0,46,21
849.0,8,51
849.0,1,79
850.0,46,21
851.0,43,11
851.0,46,21
851.0,50,36
852.0,46,21
852.0,50,36
852.0,18,59
853.0,46,21
853.0,50,36
854.0,50,36
854.0,46,21
855.0,50,36
855.0,46,21
856.0,50,36
856.0,46,21
857.0,46,21
859.0,53,58
859.0,50,36
861.0,46,21
862.0,46,21
863.0,46,21
864.0,46,21
864.0,19,75
865.0,46,21
866.0,19,75
866.0,50,36
867.0,50,36
869.0,71,5
870.0,71,5
871.0,46,21
872.0,50,36
872.0,46,21
873.0,61,76
873.0,46,21
874.0,46,21
874.0,61,76
875.0,50,36
875.0,46,21
876.0,46,21
877.0,46,21
878.0,50,36
878.0,46,21
879.0,46,21
880.0,46,21
881.0,43,11
881.0,46,21
882.0,43,11
883.0,43,11
884.0,43,11
885.0,43,11
886.0,15,48
886.0,16,42
887.0,15,48
889.0,43,11
890.0,15,48
890.0,43,11
890.0,16,42
891.0,43,11
892.0,43,11
893.0,61,76
893.0,43,11
893.0,15,48
894.0,43,11
894.0,15,48
895.0,8,51
896.0,46,21
896.0,8,51
897.0,46,21
897.0,8,51
898.0,61,76
898.0,46,21
898.0,15,48
898.0,8,51
899.0,46,21
899.0,16,42
899.0,53,58
899.0,49,45
899.0,8,51
900.0,49,45
900.0,46,21
900.0,8,51
900.0,53,58
901.0,8,51
901.0,49,45
901.0,50,28
902.0,48,70
902.0,49,45
903.0,48,70
903.0,8,51
903.0,46,21
903.0,49,45
904.0,46,21
904.0,49,45
904.0,8,51
904.0,48,70
905.0,8,51
905.0,49,45
905.0,48,70
906.0,46,21
906.0,49,45
906.0,8,51
907.0,46,21
907.0,49,45
907.0,8,51
908.0,49,45
908.0,8,51
909.0,49,45
909.0,8,51
909.0,46,21
910.0,8,51
910.0,46,21
910.0,49,45
911.0,8,51
911.0,49,45
911.0,46,21
912.0,8,51
912.0,49,45
912.0,46,21
913.0,46,21
913.0,8,51
913.0,49,45
914.0,53,58
914.0,49,45
914.0,8,51
915.0,49,45
915.0,53,58
915.0,8,51
916.0,16,42
916.0,49,45
917.0,16,42
917.0,8,51
917.0,49,45
918.0,8,51
919.0,16,42
920.0,16,42
920.0,8,51
921.0,8,51
921.0,49,45
922.0,8,51
923.0,15,54
923.0,8,51
924.0,15,48
924.0,15,70
924.0,8,51
924.0,49,45
924.0,46,21
925.0,54,70
925.0,8,51
925.0,49,45
925.0,46,21
926.0,15,48
926.0,15,54
926.0,8,51
926.0,49,45
927.0,49,45
927.0,46,21
927.0,8,51
927.0,54,48
928.0,49,45
928.0,8,51
929.0,8,51
929.0,49,45
930.0,49,45
930.0,8,51
931.0,8,51
931.0,49,45
932.0,15,54
932.0,49,45
933.0,8,51
933.0,15,54
933.0,49,45
934.0,16,42
934.0,49,45
934.0,15,54
935.0,49,45
935.0,15,54
935.0,54,70
935.0,46,21
935.0,8,51
936.0,49,45
936.0,15,54
936.0,46,21
937.0,46,81
937.0,15,54
937.0,8,51
937.0,46,21
937.0,49,45
938.0,46,21
938.0,8,51
940.0,69,47
941.0,69,47
942.0,69,47
942.0,86,69
943.0,69,47
943.0,86,69
944.0,69,47
944.0,86,69
945.0,69,47
945.0,34,14
946.0,86,69
946.0,14,64
946.0,69,47
946.0,34,14
946.0,86,47
947.0,69,47
947.0,86,47
947.0,28,36
948.0,69,47
948.0,86,47
949.0,69,47
950.0,86,47
950.0,86,69
950.0,69,47
951.0,86,69
951.0,69,47
952.0,86,69
952.0,69,47
952.0,86,47
953.0,86,47
953.0,69,47
954.0,69,47
954.0,86,69
955.0,55,62
955.0,69,47
956.0,13,58
956.0,69,47
956.0,55,62
956.0,86,47
957.0,55,62
957.0,69,47
958.0,69,47
958.0,13,58
958.0,86,47
958.0,55,62
959.0,55,62
959.0,69,47
960.0,69,47
960.0,55,62
961.0,55,62
961.0,69,47
962.0,55,62
963.0,55,62
964.0,55,62
965.0,55,62
965.0,86,47
966.0,55,62
