t,i,j
226.0,1583,1510
227.0,1629,1599
227.0,1600,1529
227.0,1583,1510
228.0,1600,1519
228.0,1600,1529
228.0,1463,1628
228.0,1583,1510
229.0,1600,1519
229.0,1600,1529
229.0,1463,1628
229.0,1583,1510
230.0,1600,1519
230.0,1600,1529
230.0,1463,1628
230.0,1583,1510
231.0,1549,1525
231.0,1600,1529
231.0,1463,1628
231.0,1583,1510
232.0,1600,1529
232.0,1463,1628
232.0,1583,1510
233.0,1549,1525
233.0,1463,1628
233.0,1592,1563
233.0,1600,1519
233.0,1583,1510
234.0,1600,1519
234.0,1583,1510
235.0,1600,1523
235.0,1583,1510
236.0,1578,1519
236.0,1549,1525
236.0,1519,1523
236.0,1618,1592
236.0,1583,1510
237.0,1463,1628
237.0,1600,1519
237.0,1583,1510
238.0,1618,1592
238.0,1463,1628
238.0,1600,1519
238.0,1583,1510
239.0,1600,1519
239.0,1583,1510
240.0,1600,1519
240.0,1583,1510
241.0,1600,1523
241.0,1510,1549
241.0,1463,1628
241.0,1600,1519
241.0,1583,1510
242.0,1549,1525
242.0,1463,1628
242.0,1600,1519
242.0,1583,1510
243.0,1600,1523
243.0,1600,1519
243.0,1510,1549
243.0,1583,1510
244.0,1510,1549
244.0,1549,1525
244.0,1583,1510
245.0,1544,1523
245.0,1549,1525
245.0,1583,1510
246.0,1600,1523
246.0,1583,1510
247.0,1549,1525
247.0,1592,1563
247.0,1600,1523
247.0,1583,1510
248.0,1463,1628
248.0,1600,1523
248.0,1600,1519
248.0,1583,1510
249.0,1544,1519
249.0,1592,1563
249.0,1600,1544
249.0,1600,1523
249.0,1600,1519
249.0,1583,1510
250.0,1592,1563
250.0,1600,1544
250.0,1600,1523
250.0,1600,1519
250.0,1583,1510
251.0,1549,1525
251.0,1600,1544
251.0,1544,1523
251.0,1600,1523
251.0,1600,1519
251.0,1583,1510
252.0,1600,1544
252.0,1544,1523
252.0,1600,1523
252.0,1600,1519
252.0,1583,1510
253.0,1600,1544
253.0,1544,1523
253.0,1600,1523
253.0,1600,1519
253.0,1549,1525
253.0,1583,1510
254.0,1544,1523
254.0,1600,1523
254.0,1600,1519
254.0,1549,1525
254.0,1583,1510
255.0,1600,1523
255.0,1600,1544
255.0,1600,1519
255.0,1549,1525
255.0,1583,1510
256.0,1600,1544
256.0,1600,1519
256.0,1544,1519
256.0,1549,1525
256.0,1583,1510
257.0,1600,1544
257.0,1600,1519
257.0,1544,1519
257.0,1549,1525
257.0,1583,1510
258.0,1523,1519
258.0,1583,1510
259.0,1600,1544
259.0,1519,1594
259.0,1583,1510
260.0,1544,1519
260.0,1583,1510
261.0,1544,1519
261.0,1521,1593
261.0,1549,1525
261.0,1583,1510
262.0,1549,1525
262.0,1583,1510
263.0,1549,1525
263.0,1583,1510
264.0,1549,1525
264.0,1583,1510
265.0,1549,1525
265.0,1583,1510
266.0,1519,1594
266.0,1463,1628
266.0,1549,1525
266.0,1583,1510
267.0,1600,1544
267.0,1549,1525
267.0,1583,1510
268.0,1549,1525
268.0,1583,1510
269.0,1549,1525
269.0,1583,1510
270.0,1600,1544
270.0,1549,1525
270.0,1583,1510
271.0,1549,1525
271.0,1583,1510
272.0,1523,1553
272.0,1521,1593
272.0,1544,1600
272.0,1549,1525
272.0,1583,1510
273.0,1600,1523
273.0,1521,1593
273.0,1463,1628
273.0,1544,1600
273.0,1549,1525
273.0,1583,1510
274.0,1523,1544
274.0,1544,1600
274.0,1549,1525
274.0,1583,1510
275.0,1600,1523
275.0,1544,1600
275.0,1549,1525
275.0,1583,1510
276.0,1523,1544
276.0,1544,1600
276.0,1549,1525
276.0,1594,1519
276.0,1583,1510
277.0,1544,1600
277.0,1549,1525
277.0,1600,1523
277.0,1593,1521
277.0,1594,1519
277.0,1583,1510
278.0,1593,1521
278.0,1523,1544
278.0,1594,1519
278.0,1583,1510
279.0,1523,1544
279.0,1549,1525
279.0,1594,1519
279.0,1523,1463
279.0,1583,1510
280.0,1521,1593
280.0,1594,1519
280.0,1523,1463
280.0,1463,1628
280.0,1583,1510
281.0,1793,1523
281.0,1521,1593
281.0,1594,1519
281.0,1793,1463
281.0,1523,1463
281.0,1463,1628
281.0,1583,1510
282.0,1793,1463
282.0,1523,1628
282.0,1523,1463
282.0,1463,1628
282.0,1583,1510
283.0,1519,1594
283.0,1463,1628
283.0,1583,1510
284.0,1549,1523
284.0,1583,1510
285.0,1463,1628
285.0,1583,1510
286.0,1544,1523
286.0,1544,1519
286.0,1519,1553
286.0,1463,1628
286.0,1583,1510
287.0,1544,1583
287.0,1519,1600
287.0,1463,1628
287.0,1583,1510
288.0,1523,1544
288.0,1583,1510
289.0,1463,1628
289.0,1600,1519
289.0,1583,1510
290.0,1600,1519
290.0,1583,1510
291.0,1600,1519
291.0,1463,1628
291.0,1583,1510
292.0,1600,1519
292.0,1463,1628
292.0,1583,1510
293.0,1523,1549
293.0,1583,1510
294.0,1523,1549
294.0,1583,1510
295.0,1583,1510
296.0,1600,1519
296.0,1523,1549
296.0,1583,1510
297.0,1523,1549
297.0,1583,1510
298.0,1523,1549
298.0,1600,1519
298.0,1583,1510
299.0,1523,1549
299.0,1593,1521
299.0,1463,1628
299.0,1600,1519
299.0,1583,1510
300.0,1553,1600
300.0,1463,1628
300.0,1600,1519
300.0,1583,1510
301.0,1549,1523
301.0,1600,1519
301.0,1583,1510
302.0,1463,1628
302.0,1583,1510
303.0,1463,1628
303.0,1583,1510
304.0,1523,1549
304.0,1600,1519
304.0,1583,1510
305.0,1598,1655
305.0,1600,1529
305.0,1600,1519
305.0,1436,1724
305.0,1436,1598
305.0,1724,1469
305.0,1724,1489
305.0,1598,1489
305.0,1724,1598
305.0,1853,1436
305.0,1853,1915
305.0,1915,1436
305.0,1583,1510
306.0,1853,1469
306.0,1600,1519
306.0,1436,1724
306.0,1436,1598
306.0,1724,1469
306.0,1598,1469
306.0,1489,1469
306.0,1463,1628
306.0,1724,1489
306.0,1598,1489
306.0,1724,1598
306.0,1853,1436
306.0,1853,1915
306.0,1915,1436
306.0,1583,1510
307.0,1436,1600
307.0,1724,1600
307.0,1600,1519
307.0,1436,1724
307.0,1436,1598
307.0,1724,1469
307.0,1598,1469
307.0,1489,1469
307.0,1463,1628
307.0,1724,1489
307.0,1598,1489
307.0,1724,1598
307.0,1853,1436
307.0,1853,1915
307.0,1915,1436
307.0,1583,1510
308.0,1436,1463
308.0,1463,1724
308.0,1436,1724
308.0,1436,1598
308.0,1724,1469
308.0,1598,1469
308.0,1489,1469
308.0,1463,1628
308.0,1724,1489
308.0,1598,1489
308.0,1724,1598
308.0,1853,1436
308.0,1853,1915
308.0,1915,1436
308.0,1583,1510
309.0,1549,1523
309.0,1628,1655
309.0,1436,1724
309.0,1436,1598
309.0,1598,1628
309.0,1724,1628
309.0,1724,1469
309.0,1598,1469
309.0,1489,1469
309.0,1436,1628
309.0,1463,1628
309.0,1724,1489
309.0,1598,1489
309.0,1724,1598
309.0,1853,1436
309.0,1853,1915
309.0,1915,1436
309.0,1583,1510
310.0,1436,1469
310.0,1436,1724
310.0,1436,1463
310.0,1436,1598
310.0,1598,1628
310.0,1724,1628
310.0,1724,1469
310.0,1598,1469
310.0,1489,1469
310.0,1436,1628
310.0,1463,1628
310.0,1724,1489
310.0,1598,1489
310.0,1724,1598
310.0,1853,1436
310.0,1853,1915
310.0,1915,1436
310.0,1583,1510
311.0,1436,1724
311.0,1436,1463
311.0,1436,1598
311.0,1451,1459
311.0,1469,1853
311.0,1598,1655
311.0,1598,1628
311.0,1489,1655
311.0,1463,1724
311.0,1724,1628
311.0,1724,1469
311.0,1598,1469
311.0,1489,1469
311.0,1436,1628
311.0,1463,1628
311.0,1724,1489
311.0,1598,1489
311.0,1724,1598
311.0,1853,1436
311.0,1853,1915
311.0,1915,1436
311.0,1583,1510
312.0,1436,1489
312.0,1463,1724
312.0,1463,1655
312.0,1724,1655
312.0,1724,1628
312.0,1724,1469
312.0,1598,1469
312.0,1489,1469
312.0,1463,1489
312.0,1436,1628
312.0,1463,1628
312.0,1724,1489
312.0,1436,1469
312.0,1598,1489
312.0,1724,1598
312.0,1853,1436
312.0,1853,1915
312.0,1915,1436
312.0,1583,1510
313.0,1544,1523
313.0,1463,1489
313.0,1853,1628
313.0,1436,1628
313.0,1436,1463
313.0,1463,1628
313.0,1724,1489
313.0,1436,1469
313.0,1598,1489
313.0,1724,1598
313.0,1853,1436
313.0,1853,1915
313.0,1915,1436
313.0,1583,1510
314.0,1436,1628
314.0,1436,1463
314.0,1441,1592
314.0,1463,1628
314.0,1523,1655
314.0,1544,1489
314.0,1544,1724
314.0,1724,1489
314.0,1436,1469
314.0,1519,1525
314.0,1853,1469
314.0,1598,1489
314.0,1724,1598
314.0,1853,1436
314.0,1853,1915
314.0,1915,1436
314.0,1583,1510
315.0,1544,1489
315.0,1544,1724
315.0,1544,1628
315.0,1544,1598
315.0,1724,1489
315.0,1724,1628
315.0,1598,1628
315.0,1489,1628
315.0,1436,1469
315.0,1519,1525
315.0,1853,1469
315.0,1598,1489
315.0,1724,1598
315.0,1853,1436
315.0,1853,1915
315.0,1915,1436
315.0,1583,1510
316.0,1469,1655
316.0,1436,1469
316.0,1519,1525
316.0,1853,1469
316.0,1598,1489
316.0,1724,1598
316.0,1853,1436
316.0,1853,1915
316.0,1915,1436
316.0,1583,1510
317.0,1600,1529
317.0,1469,1915
317.0,1469,1655
317.0,1436,1469
317.0,1519,1525
317.0,1853,1469
317.0,1598,1489
317.0,1724,1598
317.0,1853,1436
317.0,1853,1915
317.0,1915,1436
317.0,1583,1510
318.0,1553,1600
318.0,1853,1789
318.0,1853,1523
318.0,1853,1655
318.0,1469,1655
318.0,1519,1789
318.0,1655,1915
318.0,1655,1789
318.0,1436,1469
318.0,1519,1525
318.0,1853,1469
318.0,1598,1489
318.0,1724,1598
318.0,1789,1469
318.0,1853,1436
318.0,1853,1915
318.0,1789,1915
318.0,1915,1436
318.0,1583,1510
319.0,1544,1553
319.0,1549,1510
319.0,1436,1469
319.0,1523,1789
319.0,1544,1549
319.0,1519,1525
319.0,1853,1469
319.0,1598,1489
319.0,1724,1598
319.0,1789,1469
319.0,1915,1469
319.0,1853,1436
319.0,1853,1915
319.0,1789,1915
319.0,1789,1436
319.0,1915,1436
319.0,1583,1510
320.0,1544,1549
320.0,1469,1523
320.0,1920,1600
320.0,1724,1628
320.0,1598,1628
320.0,1489,1628
320.0,1529,1915
320.0,1853,1529
320.0,1563,1592
320.0,1519,1525
320.0,1853,1469
320.0,1598,1489
320.0,1724,1598
320.0,1789,1469
320.0,1915,1469
320.0,1853,1436
320.0,1853,1915
320.0,1789,1915
320.0,1789,1436
320.0,1915,1436
320.0,1583,1510
321.0,1920,1600
321.0,1463,1628
321.0,1469,1519
321.0,1436,1529
321.0,1724,1628
321.0,1598,1628
321.0,1489,1628
321.0,1529,1915
321.0,1549,1510
321.0,1724,1489
321.0,1853,1529
321.0,1563,1592
321.0,1436,1469
321.0,1519,1525
321.0,1853,1469
321.0,1598,1489
321.0,1724,1598
321.0,1789,1469
321.0,1915,1469
321.0,1853,1436
321.0,1853,1915
321.0,1789,1915
321.0,1789,1436
321.0,1915,1436
321.0,1583,1510
322.0,1544,1436
322.0,1436,1529
322.0,1463,1598
322.0,1724,1628
322.0,1598,1628
322.0,1489,1628
322.0,1529,1915
322.0,1544,1915
322.0,1544,1469
322.0,1549,1510
322.0,1724,1489
322.0,1853,1529
322.0,1563,1592
322.0,1436,1469
322.0,1519,1525
322.0,1853,1469
322.0,1598,1489
322.0,1724,1598
322.0,1789,1469
322.0,1915,1469
322.0,1853,1436
322.0,1853,1915
322.0,1789,1915
322.0,1789,1436
322.0,1915,1436
322.0,1583,1510
323.0,1544,1915
323.0,1544,1469
323.0,1544,1789
323.0,1549,1510
323.0,1549,1583
323.0,1724,1489
323.0,1853,1529
323.0,1463,1489
323.0,1563,1592
323.0,1436,1469
323.0,1519,1525
323.0,1853,1469
323.0,1598,1489
323.0,1724,1598
323.0,1789,1469
323.0,1915,1469
323.0,1853,1436
323.0,1853,1915
323.0,1789,1915
323.0,1789,1436
323.0,1915,1436
323.0,1583,1510
324.0,1920,1600
324.0,1463,1489
324.0,1529,1915
324.0,1563,1592
324.0,1436,1469
324.0,1525,1529
324.0,1519,1525
324.0,1853,1469
324.0,1598,1489
324.0,1724,1598
324.0,1789,1469
324.0,1915,1469
324.0,1853,1436
324.0,1853,1915
324.0,1789,1915
324.0,1789,1436
324.0,1915,1436
324.0,1583,1510
325.0,1563,1592
325.0,1436,1525
325.0,1525,1915
325.0,1519,1529
325.0,1436,1469
325.0,1525,1529
325.0,1519,1525
325.0,1549,1510
325.0,1853,1469
325.0,1598,1489
325.0,1724,1598
325.0,1789,1469
325.0,1915,1469
325.0,1853,1436
325.0,1853,1915
325.0,1789,1915
325.0,1789,1436
325.0,1915,1436
325.0,1583,1510
326.0,1519,1529
326.0,1436,1469
326.0,1525,1529
326.0,1724,1489
326.0,1519,1525
326.0,1549,1510
326.0,1853,1469
326.0,1593,1521
326.0,1598,1489
326.0,1724,1598
326.0,1789,1469
326.0,1915,1469
326.0,1853,1436
326.0,1853,1915
326.0,1789,1915
326.0,1789,1436
326.0,1915,1436
326.0,1583,1510
327.0,1724,1489
327.0,1519,1525
327.0,1563,1592
327.0,1549,1510
327.0,1853,1469
327.0,1593,1521
327.0,1598,1489
327.0,1724,1598
327.0,1789,1469
327.0,1915,1469
327.0,1853,1436
327.0,1853,1915
327.0,1789,1915
327.0,1789,1436
327.0,1915,1436
327.0,1583,1510
328.0,1563,1592
328.0,1549,1510
328.0,1853,1469
328.0,1593,1521
328.0,1598,1489
328.0,1724,1598
328.0,1789,1469
328.0,1436,1469
328.0,1915,1469
328.0,1853,1436
328.0,1853,1915
328.0,1789,1915
328.0,1789,1436
328.0,1915,1436
328.0,1583,1510
329.0,1549,1510
329.0,1519,1525
329.0,1724,1489
329.0,1853,1469
329.0,1593,1521
329.0,1598,1489
329.0,1724,1598
329.0,1789,1469
329.0,1436,1469
329.0,1915,1469
329.0,1853,1436
329.0,1853,1915
329.0,1789,1915
329.0,1789,1436
329.0,1915,1436
329.0,1583,1510
330.0,1563,1592
330.0,1724,1489
330.0,1853,1469
330.0,1593,1521
330.0,1598,1489
330.0,1724,1598
330.0,1789,1469
330.0,1436,1469
330.0,1915,1469
330.0,1853,1436
330.0,1853,1915
330.0,1789,1915
330.0,1789,1436
330.0,1915,1436
330.0,1583,1510
331.0,1519,1525
331.0,1853,1469
331.0,1593,1521
331.0,1598,1489
331.0,1724,1598
331.0,1789,1469
331.0,1436,1469
331.0,1915,1469
331.0,1853,1436
331.0,1853,1915
331.0,1789,1915
331.0,1789,1436
331.0,1915,1436
331.0,1583,1510
332.0,1519,1525
332.0,1853,1469
332.0,1593,1521
332.0,1598,1489
332.0,1724,1598
332.0,1789,1469
332.0,1436,1469
332.0,1915,1469
332.0,1853,1436
332.0,1853,1915
332.0,1789,1915
332.0,1789,1436
332.0,1915,1436
332.0,1583,1510
333.0,1519,1525
333.0,1724,1489
333.0,1853,1469
333.0,1593,1521
333.0,1598,1489
333.0,1724,1598
333.0,1789,1469
333.0,1436,1469
333.0,1915,1469
333.0,1853,1436
333.0,1853,1915
333.0,1789,1915
333.0,1789,1436
333.0,1915,1436
333.0,1583,1510
334.0,1519,1525
334.0,1724,1489
334.0,1853,1469
334.0,1593,1521
334.0,1598,1489
334.0,1724,1598
334.0,1789,1469
334.0,1436,1469
334.0,1915,1469
334.0,1853,1436
334.0,1853,1915
334.0,1789,1915
334.0,1789,1436
334.0,1915,1436
334.0,1583,1510
335.0,1519,1525
335.0,1724,1489
335.0,1853,1469
335.0,1593,1521
335.0,1598,1489
335.0,1724,1598
335.0,1789,1469
335.0,1436,1469
335.0,1915,1469
335.0,1853,1436
335.0,1853,1915
335.0,1789,1915
335.0,1789,1436
335.0,1915,1436
335.0,1583,1510
336.0,1519,1525
336.0,1463,1724
336.0,1463,1598
336.0,1724,1489
336.0,1853,1469
336.0,1463,1489
336.0,1593,1521
336.0,1598,1489
336.0,1724,1598
336.0,1789,1469
336.0,1436,1469
336.0,1915,1469
336.0,1853,1436
336.0,1853,1915
336.0,1789,1915
336.0,1789,1436
336.0,1915,1436
336.0,1583,1510
337.0,1549,1510
337.0,1853,1469
337.0,1599,1655
337.0,1463,1489
337.0,1593,1521
337.0,1598,1489
337.0,1724,1598
337.0,1789,1469
337.0,1436,1469
337.0,1915,1469
337.0,1853,1436
337.0,1853,1915
337.0,1789,1915
337.0,1789,1436
337.0,1915,1436
337.0,1583,1510
338.0,1519,1525
338.0,1463,1489
338.0,1593,1521
338.0,1598,1489
338.0,1724,1598
338.0,1789,1469
338.0,1436,1469
338.0,1915,1469
338.0,1853,1436
338.0,1853,1915
338.0,1789,1915
338.0,1789,1436
338.0,1915,1436
338.0,1583,1510
339.0,1538,1874
339.0,1574,1532
339.0,1599,1655
339.0,1617,1779
339.0,1874,1522
339.0,1774,1779
339.0,1463,1489
339.0,1825,1903
339.0,1825,1779
339.0,1825,1874
339.0,1825,1791
339.0,1903,1779
339.0,1469,1853
339.0,1593,1521
339.0,1598,1489
339.0,1724,1598
339.0,1574,1778
339.0,1903,1874
339.0,1778,1532
339.0,1789,1469
339.0,1436,1469
339.0,1779,1874
339.0,1791,1874
339.0,1791,1903
339.0,1903,1522
339.0,1915,1469
339.0,1825,1522
339.0,1853,1436
339.0,1779,1791
339.0,1791,1522
339.0,1779,1522
339.0,1853,1915
339.0,1789,1915
339.0,1789,1436
339.0,1915,1436
339.0,1583,1510
340.0,1463,1489
340.0,1857,1617
340.0,1825,1903
340.0,1825,1779
340.0,1825,1874
340.0,1825,1791
340.0,1853,1529
340.0,1903,1779
340.0,1469,1853
340.0,1593,1521
340.0,1519,1525
340.0,1598,1489
340.0,1724,1598
340.0,1574,1778
340.0,1903,1874
340.0,1778,1532
340.0,1789,1469
340.0,1436,1469
340.0,1779,1874
340.0,1791,1874
340.0,1791,1903
340.0,1903,1522
340.0,1915,1469
340.0,1825,1522
340.0,1853,1436
340.0,1779,1791
340.0,1791,1522
340.0,1779,1522
340.0,1853,1915
340.0,1789,1915
340.0,1789,1436
340.0,1915,1436
340.0,1583,1510
341.0,1549,1525
341.0,1678,1599
341.0,1774,1791
341.0,1437,1441
341.0,1774,1779
341.0,1903,1779
341.0,1469,1853
341.0,1593,1521
341.0,1519,1525
341.0,1598,1489
341.0,1724,1598
341.0,1574,1778
341.0,1903,1874
341.0,1778,1532
341.0,1789,1469
341.0,1436,1469
341.0,1779,1874
341.0,1791,1874
341.0,1791,1903
341.0,1903,1522
341.0,1915,1469
341.0,1825,1522
341.0,1853,1436
341.0,1779,1791
341.0,1791,1522
341.0,1779,1522
341.0,1853,1915
341.0,1789,1915
341.0,1789,1436
341.0,1915,1436
341.0,1583,1510
342.0,1853,1529
342.0,1437,1441
342.0,1774,1779
342.0,1903,1779
342.0,1469,1853
342.0,1593,1521
342.0,1519,1525
342.0,1825,1791
342.0,1598,1489
342.0,1724,1598
342.0,1574,1778
342.0,1903,1874
342.0,1778,1532
342.0,1789,1469
342.0,1436,1469
342.0,1779,1874
342.0,1791,1874
342.0,1791,1903
342.0,1903,1522
342.0,1915,1469
342.0,1825,1522
342.0,1779,1825
342.0,1853,1436
342.0,1779,1791
342.0,1791,1522
342.0,1779,1522
342.0,1853,1915
342.0,1789,1915
342.0,1789,1436
342.0,1915,1436
342.0,1583,1510
343.0,1678,1655
343.0,1437,1441
343.0,1449,1531
343.0,1774,1779
343.0,1903,1779
343.0,1678,1599
343.0,1574,1532
343.0,1469,1853
343.0,1593,1521
343.0,1519,1525
343.0,1825,1791
343.0,1598,1489
343.0,1724,1598
343.0,1574,1778
343.0,1903,1874
343.0,1778,1532
343.0,1825,1903
343.0,1789,1469
343.0,1436,1469
343.0,1779,1874
343.0,1791,1874
343.0,1791,1903
343.0,1903,1522
343.0,1915,1469
343.0,1825,1522
343.0,1779,1825
343.0,1853,1436
343.0,1779,1791
343.0,1791,1522
343.0,1779,1522
343.0,1853,1915
343.0,1789,1915
343.0,1789,1436
343.0,1915,1436
343.0,1583,1510
344.0,1678,1599
344.0,1574,1532
344.0,1469,1529
344.0,1469,1853
344.0,1853,1529
344.0,1436,1529
344.0,1593,1521
344.0,1825,1874
344.0,1519,1525
344.0,1825,1791
344.0,1598,1489
344.0,1724,1598
344.0,1574,1778
344.0,1903,1874
344.0,1778,1532
344.0,1825,1903
344.0,1789,1469
344.0,1436,1469
344.0,1779,1874
344.0,1791,1874
344.0,1789,1853
344.0,1791,1903
344.0,1903,1522
344.0,1915,1469
344.0,1825,1522
344.0,1779,1825
344.0,1853,1436
344.0,1779,1791
344.0,1791,1522
344.0,1779,1522
344.0,1853,1915
344.0,1789,1915
344.0,1789,1436
344.0,1915,1436
344.0,1583,1510
345.0,1544,1600
345.0,1544,1519
345.0,1469,1529
345.0,1469,1853
345.0,1853,1529
345.0,1529,1915
345.0,1436,1529
345.0,1593,1521
345.0,1600,1525
345.0,1774,1779
345.0,1825,1874
345.0,1463,1598
345.0,1600,1519
345.0,1519,1525
345.0,1825,1791
345.0,1598,1489
345.0,1724,1489
345.0,1724,1598
345.0,1574,1778
345.0,1903,1874
345.0,1778,1532
345.0,1825,1903
345.0,1789,1469
345.0,1436,1469
345.0,1779,1874
345.0,1791,1874
345.0,1789,1853
345.0,1791,1903
345.0,1903,1522
345.0,1915,1469
345.0,1825,1522
345.0,1779,1825
345.0,1853,1436
345.0,1779,1791
345.0,1791,1522
345.0,1779,1522
345.0,1779,1903
345.0,1853,1915
345.0,1789,1915
345.0,1789,1436
345.0,1915,1436
345.0,1583,1510
346.0,1538,1874
346.0,1544,1529
346.0,1544,1789
346.0,1544,1469
346.0,1549,1519
346.0,1436,1529
346.0,1574,1532
346.0,1593,1521
346.0,1600,1525
346.0,1774,1779
346.0,1553,1600
346.0,1825,1874
346.0,1463,1489
346.0,1463,1724
346.0,1463,1598
346.0,1600,1519
346.0,1519,1525
346.0,1549,1525
346.0,1825,1791
346.0,1598,1489
346.0,1724,1489
346.0,1724,1598
346.0,1574,1778
346.0,1903,1874
346.0,1778,1532
346.0,1825,1903
346.0,1789,1469
346.0,1436,1469
346.0,1779,1874
346.0,1791,1874
346.0,1789,1853
346.0,1791,1903
346.0,1903,1522
346.0,1915,1469
346.0,1825,1522
346.0,1779,1825
346.0,1853,1436
346.0,1779,1791
346.0,1791,1522
346.0,1779,1522
346.0,1779,1903
346.0,1853,1915
346.0,1789,1915
346.0,1789,1436
346.0,1915,1436
346.0,1583,1510
347.0,1553,1600
347.0,1825,1874
347.0,1463,1489
347.0,1463,1724
347.0,1463,1598
347.0,1600,1519
347.0,1857,1617
347.0,1519,1525
347.0,1544,1600
347.0,1874,1522
347.0,1549,1525
347.0,1825,1791
347.0,1598,1489
347.0,1724,1489
347.0,1724,1598
347.0,1853,1469
347.0,1574,1778
347.0,1903,1874
347.0,1778,1532
347.0,1825,1903
347.0,1789,1469
347.0,1436,1469
347.0,1779,1874
347.0,1791,1874
347.0,1789,1853
347.0,1791,1903
347.0,1903,1522
347.0,1915,1469
347.0,1825,1522
347.0,1779,1825
347.0,1853,1436
347.0,1779,1791
347.0,1791,1522
347.0,1779,1522
347.0,1779,1903
347.0,1853,1915
347.0,1789,1915
347.0,1789,1436
347.0,1915,1436
347.0,1583,1510
348.0,1544,1600
348.0,1544,1525
348.0,1853,1600
348.0,1600,1469
348.0,1874,1522
348.0,1549,1525
348.0,1825,1791
348.0,1598,1489
348.0,1724,1489
348.0,1724,1598
348.0,1716,1599
348.0,1574,1532
348.0,1853,1469
348.0,1574,1778
348.0,1903,1874
348.0,1778,1532
348.0,1825,1903
348.0,1789,1469
348.0,1436,1469
348.0,1779,1874
348.0,1791,1874
348.0,1789,1853
348.0,1791,1903
348.0,1903,1522
348.0,1915,1469
348.0,1825,1522
348.0,1779,1825
348.0,1853,1436
348.0,1779,1791
348.0,1791,1522
348.0,1779,1522
348.0,1779,1903
348.0,1853,1915
348.0,1789,1915
348.0,1789,1436
348.0,1915,1436
348.0,1583,1510
349.0,1544,1469
349.0,1463,1489
349.0,1463,1724
349.0,1463,1598
349.0,1857,1617
349.0,1874,1522
349.0,1549,1525
349.0,1825,1791
349.0,1598,1489
349.0,1724,1489
349.0,1724,1598
349.0,1716,1599
349.0,1574,1532
349.0,1853,1469
349.0,1574,1778
349.0,1903,1874
349.0,1778,1532
349.0,1825,1903
349.0,1789,1469
349.0,1436,1469
349.0,1779,1874
349.0,1791,1874
349.0,1789,1853
349.0,1791,1903
349.0,1903,1522
349.0,1915,1469
349.0,1825,1522
349.0,1779,1825
349.0,1853,1436
349.0,1779,1791
349.0,1791,1522
349.0,1779,1522
349.0,1779,1903
349.0,1853,1915
349.0,1789,1915
349.0,1789,1436
349.0,1915,1436
349.0,1583,1510
350.0,1544,1525
350.0,1544,1519
350.0,1549,1525
350.0,1519,1525
350.0,1825,1874
350.0,1825,1791
350.0,1598,1489
350.0,1724,1489
350.0,1724,1598
350.0,1808,1599
350.0,1716,1599
350.0,1574,1532
350.0,1853,1469
350.0,1574,1778
350.0,1903,1874
350.0,1778,1532
350.0,1825,1903
350.0,1789,1469
350.0,1436,1469
350.0,1779,1874
350.0,1791,1874
350.0,1789,1853
350.0,1791,1903
350.0,1903,1522
350.0,1915,1469
350.0,1825,1522
350.0,1779,1825
350.0,1853,1436
350.0,1779,1791
350.0,1791,1522
350.0,1779,1522
350.0,1779,1903
350.0,1853,1915
350.0,1789,1915
350.0,1789,1436
350.0,1915,1436
350.0,1583,1510
351.0,1519,1600
351.0,1825,1874
351.0,1857,1617
351.0,1874,1522
351.0,1825,1791
351.0,1598,1489
351.0,1724,1489
351.0,1724,1598
351.0,1808,1599
351.0,1716,1599
351.0,1574,1532
351.0,1853,1469
351.0,1574,1778
351.0,1903,1874
351.0,1778,1532
351.0,1825,1903
351.0,1789,1469
351.0,1436,1469
351.0,1779,1874
351.0,1791,1874
351.0,1789,1853
351.0,1791,1903
351.0,1903,1522
351.0,1915,1469
351.0,1825,1522
351.0,1779,1825
351.0,1853,1436
351.0,1779,1791
351.0,1791,1522
351.0,1779,1522
351.0,1779,1903
351.0,1853,1915
351.0,1789,1915
351.0,1789,1436
351.0,1915,1436
351.0,1583,1510
352.0,1544,1915
352.0,1549,1519
352.0,1600,1529
352.0,1874,1522
352.0,1825,1791
352.0,1598,1489
352.0,1463,1724
352.0,1724,1489
352.0,1724,1598
352.0,1808,1599
352.0,1716,1599
352.0,1574,1532
352.0,1853,1469
352.0,1574,1778
352.0,1903,1874
352.0,1778,1532
352.0,1825,1903
352.0,1789,1469
352.0,1436,1469
352.0,1779,1874
352.0,1791,1874
352.0,1789,1853
352.0,1791,1903
352.0,1903,1522
352.0,1915,1469
352.0,1825,1522
352.0,1779,1825
352.0,1853,1436
352.0,1779,1791
352.0,1791,1522
352.0,1779,1522
352.0,1779,1903
352.0,1853,1915
352.0,1789,1915
352.0,1789,1436
352.0,1915,1436
352.0,1583,1510
353.0,1825,1874
353.0,1774,1779
353.0,1519,1600
353.0,1716,1655
353.0,1463,1489
353.0,1463,1598
353.0,1825,1791
353.0,1598,1489
353.0,1463,1724
353.0,1724,1489
353.0,1724,1598
353.0,1808,1599
353.0,1716,1599
353.0,1574,1532
353.0,1853,1469
353.0,1574,1778
353.0,1903,1874
353.0,1778,1532
353.0,1825,1903
353.0,1789,1469
353.0,1436,1469
353.0,1779,1874
353.0,1791,1874
353.0,1789,1853
353.0,1791,1903
353.0,1903,1522
353.0,1915,1469
353.0,1825,1522
353.0,1779,1825
353.0,1853,1436
353.0,1779,1791
353.0,1791,1522
353.0,1779,1522
353.0,1779,1903
