t,i,j
35471.0,196,826
35471.0,184,826
35473.0,184,265
35473.0,265,751
35474.0,265,751
35474.0,194,779
35475.0,265,751
35475.0,265,779
35475.0,194,265
35476.0,265,751
35477.0,265,751
35479.0,50,804
35488.0,311,496
35489.0,311,496
35490.0,311,496
35491.0,311,496
35492.0,17,209
35493.0,222,496
35493.0,48,431
35496.0,222,496
35496.0,134,804
35497.0,17,48
35498.0,17,48
35499.0,311,496
35500.0,311,496
35500.0,134,804
35500.0,222,496
35501.0,311,496
35501.0,222,496
35502.0,222,496
35503.0,311,496
35503.0,222,496
35504.0,222,496
35507.0,222,496
35508.0,222,496
35509.0,222,496
35510.0,222,496
35511.0,50,804
35512.0,50,804
35529.0,267,311
35532.0,134,804
35532.0,50,804
35537.0,179,804
35538.0,123,804
35547.0,222,496
35549.0,134,179
35549.0,17,134
35552.0,48,134
35552.0,222,496
35552.0,134,179
35553.0,48,134
35553.0,17,134
35553.0,17,50
35553.0,48,50
35554.0,17,134
35560.0,194,311
35561.0,153,492
35561.0,222,496
35562.0,153,492
35563.0,153,492
35564.0,153,492
35565.0,153,492
35566.0,153,492
35567.0,153,492
35568.0,153,492
35569.0,134,431
35570.0,134,431
35571.0,134,431
35572.0,134,431
35573.0,134,431
35577.0,134,431
35578.0,153,492
35579.0,153,492
35579.0,134,431
35580.0,153,492
35580.0,134,431
35581.0,153,492
35581.0,134,431
35582.0,134,431
35583.0,153,492
35583.0,134,431
35584.0,153,492
35584.0,194,311
35589.0,153,492
35591.0,265,751
35591.0,153,492
35592.0,265,751
35592.0,153,492
35593.0,153,492
35594.0,153,492
35597.0,29,311
35601.0,194,311
35608.0,271,765
35608.0,131,826
35618.0,154,271
35627.0,29,311
35650.0,63,481
35651.0,265,826
35651.0,63,481
35652.0,63,481
35653.0,63,481
35654.0,63,481
35655.0,63,481
35665.0,63,709
35666.0,63,709
35667.0,63,709
35668.0,63,709
35674.0,63,709
35681.0,63,709
35685.0,153,271
35690.0,271,709
35691.0,271,709
35692.0,271,709
35693.0,153,271
35717.0,79,123
35732.0,271,709
35733.0,271,709
35735.0,194,311
35736.0,63,271
35736.0,194,311
35737.0,194,311
35738.0,265,826
35739.0,153,271
35739.0,194,311
35747.0,481,709
35748.0,271,499
35749.0,271,448
35754.0,194,311
35759.0,271,601
35760.0,271,601
35761.0,271,601
35762.0,271,601
35763.0,271,601
35765.0,271,601
35767.0,271,601
35768.0,271,601
35768.0,335,762
35769.0,271,601
35769.0,335,762
35770.0,153,271
35771.0,153,271
35778.0,271,499
35780.0,95,253
35784.0,63,153
35785.0,63,153
35786.0,63,153
35805.0,29,779
35806.0,29,779
35807.0,29,779
35810.0,29,779
35811.0,29,779
35812.0,29,779
35813.0,29,779
35814.0,29,779
35815.0,29,779
35816.0,29,779
35817.0,29,779
35818.0,29,779
35819.0,29,779
35820.0,29,779
35821.0,29,779
35822.0,29,779
35823.0,29,779
35824.0,29,779
35825.0,150,271
35825.0,29,779
35826.0,29,779
35827.0,29,779
35828.0,29,779
35833.0,255,273
35836.0,255,273
35837.0,255,273
35856.0,120,196
35857.0,120,196
35882.0,101,431
35883.0,101,431
35898.0,275,804
35900.0,184,268
35901.0,184,268
35902.0,184,268
35903.0,184,268
35904.0,184,268
35908.0,222,765
35913.0,122,271
35916.0,184,268
35917.0,184,268
35919.0,150,709
35919.0,63,481
35921.0,150,709
35922.0,150,709
35922.0,271,709
35923.0,153,709
35923.0,271,709
35925.0,102,875
35928.0,481,709
35929.0,63,709
35930.0,63,709
35931.0,194,765
35931.0,17,875
35932.0,194,765
35934.0,194,765
35938.0,153,492
35940.0,122,154
35940.0,153,492
35941.0,122,154
35942.0,122,154
35942.0,153,492
35943.0,153,492
35944.0,153,492
35945.0,194,765
35945.0,153,492
35946.0,194,765
35946.0,273,826
35947.0,194,765
35949.0,194,765
35950.0,194,765
35953.0,194,765
35957.0,273,826
35962.0,211,762
35964.0,255,273
35965.0,211,762
35967.0,255,273
35968.0,255,273
35970.0,255,273
35973.0,122,154
35974.0,122,154
35979.0,205,267
35979.0,63,481
35983.0,122,271
35984.0,122,271
35985.0,150,271
35985.0,150,709
35985.0,122,709
35986.0,122,271
35986.0,150,271
35987.0,150,271
35988.0,122,271
35988.0,150,271
35989.0,122,271
35990.0,122,271
35992.0,153,271
35994.0,122,153
35997.0,153,271
35997.0,17,50
35998.0,95,267
35998.0,63,709
35998.0,150,153
35999.0,95,267
35999.0,63,709
35999.0,63,481
36000.0,95,267
36000.0,63,709
36001.0,63,709
36002.0,63,709
36003.0,63,709
36004.0,63,709
36005.0,63,709
36005.0,255,273
36005.0,153,271
36006.0,63,709
36007.0,63,709
36011.0,153,271
36013.0,153,271
36020.0,153,271
36021.0,150,153
36021.0,184,268
36021.0,153,271
36022.0,153,271
36023.0,153,271
36033.0,153,271
36033.0,122,153
36034.0,153,271
36035.0,153,271
36035.0,122,153
36037.0,153,271
36038.0,153,271
36046.0,35,826
36047.0,153,271
36048.0,153,271
36049.0,153,271
36050.0,153,271
36051.0,194,311
36055.0,194,311
36057.0,153,271
36058.0,153,271
36065.0,153,271
36066.0,194,311
36069.0,265,826
36069.0,153,271
36069.0,267,496
36070.0,265,826
36071.0,265,826
36071.0,153,271
36072.0,265,826
36074.0,153,271
36075.0,153,271
36079.0,267,496
36080.0,267,496
36081.0,153,271
36088.0,153,271
36089.0,153,271
36090.0,153,271
36092.0,153,271
36093.0,153,271
36094.0,153,271
36097.0,153,271
36098.0,153,271
36100.0,153,271
36101.0,153,271
36102.0,153,271
36107.0,194,765
36108.0,194,765
36108.0,153,271
36109.0,194,765
36109.0,153,271
36110.0,194,765
36111.0,194,765
36112.0,194,765
36115.0,194,765
36118.0,63,154
36118.0,268,804
36119.0,194,765
36119.0,154,481
36123.0,255,268
36123.0,153,271
36124.0,255,268
36124.0,153,271
36125.0,255,268
36125.0,153,271
36126.0,255,268
36126.0,153,271
36127.0,255,268
36129.0,153,271
36133.0,153,271
36134.0,154,481
36134.0,153,271
36135.0,153,271
36136.0,153,271
36145.0,48,209
36148.0,63,154
36149.0,63,154
36150.0,63,154
36151.0,63,154
36152.0,63,154
36153.0,48,209
36154.0,63,154
36154.0,63,153
36154.0,150,153
36155.0,48,209
36155.0,150,271
36155.0,153,271
36156.0,48,209
36157.0,48,209
36157.0,153,271
36165.0,255,273
36166.0,265,826
36167.0,265,826
36168.0,265,826
36169.0,265,826
36169.0,255,273
36172.0,255,273
36173.0,255,273
36179.0,255,273
36180.0,255,273
36181.0,255,273
36182.0,255,826
36182.0,255,273
36184.0,265,826
36190.0,268,273
36191.0,268,273
36193.0,268,273
36194.0,268,273
36199.0,122,154
36199.0,153,603
36202.0,194,311
36205.0,194,311
36207.0,122,154
36209.0,101,134
36220.0,131,255
36233.0,273,778
36234.0,273,778
36235.0,17,102
36235.0,273,778
36235.0,101,102
36236.0,17,102
36236.0,273,778
36236.0,102,335
36237.0,273,778
36238.0,273,778
36239.0,273,778
36240.0,273,778
36241.0,273,778
36241.0,17,335
36242.0,273,778
36243.0,255,273
36243.0,273,778
36245.0,273,778
36250.0,273,778
36251.0,273,778
36252.0,273,778
36253.0,273,778
36254.0,273,778
36255.0,273,778
36256.0,273,778
36257.0,273,778
36258.0,273,778
36259.0,273,778
36260.0,273,778
36260.0,222,267
36261.0,273,778
36262.0,273,778
36263.0,273,778
36264.0,273,778
36265.0,273,778
36266.0,273,778
36267.0,273,778
36278.0,751,778
36279.0,751,778
36280.0,751,778
36280.0,194,311
36281.0,751,778
36292.0,751,778
36292.0,35,778
36298.0,63,122
36299.0,63,122
36301.0,63,481
36316.0,194,311
36322.0,95,603
36324.0,95,603
36325.0,265,826
36325.0,95,603
36325.0,79,804
36326.0,95,603
36327.0,95,603
36329.0,95,603
36331.0,265,826
36332.0,95,603
36332.0,222,267
36334.0,265,826
36334.0,222,267
36336.0,265,826
36361.0,50,134
36362.0,50,134
36432.0,268,778
36453.0,268,778
36457.0,268,778
36458.0,268,778
36459.0,268,778
36460.0,268,778
36461.0,268,778
36462.0,268,778
36463.0,268,778
36467.0,268,778
36468.0,268,778
36478.0,268,778
36495.0,268,778
36496.0,268,778
38916.0,119,804
38954.0,80,211
39040.0,79,123
39051.0,255,273
39055.0,122,154
39068.0,265,826
39068.0,79,123
39068.0,804,875
39069.0,265,826
39069.0,79,123
39069.0,804,875
39070.0,79,123
39070.0,17,335
39071.0,123,273
39074.0,101,875
39074.0,17,875
39074.0,79,123
39075.0,80,875
39075.0,79,123
39075.0,17,875
39079.0,101,875
39080.0,101,875
39081.0,101,875
39082.0,101,875
39082.0,17,804
39083.0,122,533
39083.0,101,875
39083.0,17,804
39084.0,122,533
39084.0,101,875
39085.0,122,533
39085.0,101,875
39086.0,101,875
39087.0,101,875
39088.0,101,875
39089.0,101,875
39090.0,101,875
39091.0,335,875
39091.0,784,804
39091.0,17,804
39091.0,804,875
39091.0,101,209
39092.0,122,533
39092.0,335,804
39092.0,804,875
39093.0,122,533
39093.0,153,271
39093.0,804,875
39094.0,784,804
39094.0,153,271
39094.0,804,875
39095.0,153,271
39096.0,101,804
39096.0,17,804
39096.0,804,875
39096.0,153,271
39097.0,150,154
39097.0,804,875
39097.0,153,271
39097.0,17,804
39098.0,150,154
39098.0,153,271
39098.0,481,751
39098.0,804,875
39098.0,17,804
39098.0,39,113
39099.0,150,154
39099.0,153,271
39099.0,17,804
39099.0,39,113
39099.0,481,751
39099.0,804,875
39099.0,113,172
39099.0,120,172
39100.0,150,154
39100.0,153,271
39100.0,17,804
39100.0,804,875
39100.0,39,113
39101.0,784,804
39101.0,153,271
39101.0,17,804
39101.0,39,113
39102.0,17,804
39102.0,153,271
39102.0,804,875
39103.0,153,271
39103.0,804,875
39104.0,153,271
39104.0,804,875
39105.0,153,271
39105.0,50,804
39105.0,172,196
39105.0,804,875
39106.0,172,196
39106.0,17,804
39107.0,804,875
39109.0,804,875
39110.0,118,804
39110.0,50,804
39110.0,804,875
39111.0,118,804
39111.0,48,804
39111.0,804,875
39111.0,17,804
39112.0,17,804
39113.0,48,804
39113.0,179,804
39114.0,511,804
39114.0,804,875
39115.0,48,804
39115.0,118,804
39115.0,804,875
39116.0,118,804
39116.0,804,875
39117.0,511,804
39117.0,804,875
39118.0,804,875
39118.0,17,804
39119.0,118,804
39119.0,17,335
39120.0,150,533
39125.0,63,709
39130.0,153,271
39131.0,153,271
39131.0,17,48
39132.0,153,271
39132.0,17,48
39133.0,153,271
39134.0,153,271
39135.0,153,271
39136.0,153,271
39137.0,17,335
39142.0,153,271
39142.0,17,48
39143.0,153,271
39143.0,17,875
39144.0,153,271
39144.0,50,784
39145.0,153,271
39145.0,50,784
39146.0,153,271
39147.0,153,271
39150.0,205,267
39151.0,205,267
39154.0,50,875
39154.0,17,875
39154.0,273,826
39155.0,39,267
39155.0,255,511
39156.0,153,271
39157.0,273,826
39157.0,153,271
39158.0,273,826
39158.0,153,271
39159.0,50,875
39160.0,273,826
39160.0,50,875
39162.0,50,875
39163.0,39,113
39165.0,50,875
39166.0,150,709
39166.0,153,271
39167.0,39,113
39168.0,255,826
39168.0,150,709
39168.0,153,271
39169.0,153,271
39170.0,39,113
39171.0,205,267
39172.0,39,113
39172.0,255,273
39172.0,153,271
39173.0,153,271
39174.0,102,875
39174.0,255,273
39174.0,153,271
39176.0,153,271
39177.0,153,271
39179.0,153,271
39180.0,153,271
39181.0,153,271
39182.0,153,271
39183.0,153,271
39184.0,153,271
39185.0,29,113
39185.0,153,271
39185.0,63,481
39186.0,153,271
39186.0,63,481
39187.0,153,271
39188.0,29,113
39188.0,153,271
39189.0,153,271
39189.0,63,481
39190.0,113,496
39192.0,153,271
39194.0,153,271
39195.0,153,271
39196.0,153,271
39197.0,223,311
39197.0,153,271
39199.0,153,271
39200.0,153,271
39201.0,153,271
39202.0,50,102
39202.0,153,271
39203.0,153,271
39205.0,153,271
39206.0,153,271
39207.0,153,271
39209.0,153,271
39214.0,153,271
39215.0,153,271
39216.0,153,271
39217.0,153,271
39218.0,153,271
39219.0,153,271
39220.0,153,271
39221.0,153,271
39222.0,50,102
39222.0,153,271
39223.0,153,271
39224.0,153,271
39225.0,153,271
39226.0,153,271
39227.0,153,271
39228.0,153,271
39229.0,153,271
39230.0,153,271
39231.0,153,271
39236.0,255,268
39237.0,153,271
39238.0,153,271
39239.0,153,271
39240.0,153,271
39255.0,50,102
39256.0,50,102
39267.0,50,311
39268.0,50,311
39269.0,50,311
39270.0,50,311
39272.0,50,311
39273.0,50,311
39274.0,50,311
39275.0,50,311
39276.0,50,311
39280.0,50,311
39281.0,50,311
39282.0,50,311
39283.0,50,311
39284.0,50,311
39285.0,50,311
39286.0,50,311
39287.0,50,311
39288.0,50,311
39289.0,50,311
39290.0,50,311
39291.0,50,311
39292.0,50,311
39293.0,50,311
39294.0,21,875
39294.0,50,311
39295.0,50,311
39296.0,50,311
39297.0,50,311
39298.0,50,311
39299.0,50,311
39300.0,50,311
39300.0,29,222
39301.0,50,311
39302.0,50,311
39303.0,50,311
39304.0,50,311
39305.0,50,311
39306.0,50,311
39307.0,50,311
39307.0,39,662
39308.0,50,311
39309.0,50,311
39310.0,50,311
39311.0,50,311
39312.0,50,311
39313.0,50,311
39314.0,50,311
39314.0,63,122
39315.0,50,311
39316.0,50,311
39316.0,255,268
39317.0,50,311
39318.0,50,311
39318.0,153,271
39319.0,255,268
39319.0,153,271
39319.0,50,311
39320.0,50,311
39320.0,153,271
39321.0,50,311
39322.0,50,311
39322.0,153,271
39323.0,50,311
39324.0,50,311
39324.0,255,268
39325.0,50,311
39325.0,255,268
39326.0,50,311
39326.0,123,184
39326.0,211,273
39327.0,50,311
39327.0,123,184
39327.0,63,709
39328.0,50,311
39328.0,184,253
39329.0,50,311
39330.0,50,311
39331.0,50,311
39332.0,50,311
39333.0,50,311
39333.0,184,253
39334.0,153,271
39334.0,273,778
39334.0,50,311
39334.0,184,253
39335.0,50,311
39335.0,184,253
39335.0,273,778
39335.0,153,271
39336.0,50,311
39336.0,184,253
39336.0,273,778
39336.0,153,271
39337.0,153,271
39337.0,273,778
39337.0,50,311
39337.0,184,253
39338.0,50,311
39338.0,184,253
39339.0,50,311
39340.0,153,271
39340.0,273,778
39340.0,50,311
39340.0,184,253
39341.0,153,271
39341.0,273,778
39341.0,50,311
39341.0,184,253
39342.0,184,253
39342.0,273,778
39342.0,153,271
39343.0,153,271
39344.0,153,271
39345.0,255,268
39345.0,153,271
39346.0,273,778
39346.0,153,271
39347.0,153,271
39348.0,273,778
39348.0,153,271
39349.0,273,778
39349.0,153,271
39350.0,273,778
39350.0,153,271
39351.0,153,271
39352.0,153,271
39352.0,273,778
39352.0,50,311
39353.0,273,778
39354.0,273,778
39355.0,273,778
39355.0,153,271
39356.0,153,271
39356.0,273,778
39357.0,273,778
39357.0,153,271
39358.0,273,778
39358.0,255,268
39358.0,153,271
39359.0,255,268
39359.0,153,271
39359.0,123,184
39360.0,153,271
39362.0,255,268
39362.0,123,253
39363.0,50,311
39363.0,153,271
39365.0,50,311
39365.0,153,271
39366.0,153,271
39370.0,153,271
39372.0,255,268
39379.0,273,778
39379.0,63,709
39379.0,511,762
39380.0,273,778
39380.0,63,709
39381.0,273,778
39381.0,63,709
39382.0,273,778
39382.0,63,533
39383.0,273,778
39383.0,63,709
39384.0,273,778
39384.0,63,709
39385.0,273,778
39385.0,63,709
39386.0,63,709
39386.0,268,273
39386.0,273,778
39389.0,63,481
39390.0,63,481
39391.0,153,271
39391.0,63,481
39392.0,35,268
39392.0,63,481
39392.0,153,271
39393.0,153,271
39393.0,63,481
39394.0,153,271
39394.0,63,481
39395.0,153,271
39396.0,153,271
39396.0,63,481
39397.0,153,271
39397.0,63,481
39398.0,153,271
39398.0,63,481
39399.0,153,271
39401.0,63,481
39401.0,50,875
39403.0,63,481
39408.0,63,481
39409.0,63,481
39420.0,50,275
39425.0,63,709
39427.0,63,709
39428.0,63,709
39429.0,63,709
39433.0,63,709
39434.0,63,709
39458.0,123,253
39485.0,184,273
39498.0,265,743
39499.0,265,743
39500.0,265,743
39502.0,265,743
39503.0,265,743
39504.0,265,743
39505.0,265,743
39506.0,63,709
39506.0,265,743
39507.0,265,743
39510.0,265,743
39511.0,265,743
39512.0,150,271
39512.0,265,743
39514.0,265,743
39519.0,153,271
39525.0,335,762
39534.0,255,826
39543.0,150,153
39551.0,63,481
39564.0,63,481
39565.0,63,481
39567.0,63,481
39569.0,153,271
39589.0,273,743
39591.0,50,102
39591.0,120,172
39593.0,50,102
39594.0,63,153
39594.0,268,273
39604.0,39,113
39605.0,39,113
39608.0,153,939
39611.0,222,267
39617.0,223,494
39617.0,784,875
39620.0,50,179
39621.0,311,662
39625.0,494,765
39643.0,21,101
39644.0,21,101
39645.0,21,101
39646.0,122,154
39647.0,122,154
39648.0,122,154
39666.0,271,601
39667.0,271,601
39668.0,271,601
39670.0,271,601
39670.0,153,601
39680.0,222,662
39683.0,79,253
39691.0,751,875
39694.0,255,804
39694.0,778,875
39695.0,778,875
39696.0,778,875
39696.0,265,743
39697.0,778,875
39698.0,222,311
39699.0,778,875
39700.0,778,875
39701.0,255,311
39701.0,778,875
39702.0,255,311
39702.0,778,875
39703.0,778,875
39704.0,778,875
39704.0,255,311
39705.0,255,311
39706.0,205,311
39707.0,205,311
39708.0,205,311
39709.0,205,311
39709.0,255,778
39710.0,205,311
39711.0,255,875
39711.0,205,311
39711.0,255,311
39712.0,205,311
39712.0,778,804
39713.0,205,311
39713.0,778,804
39714.0,205,311
39714.0,778,804
39715.0,205,311
39715.0,778,804
39716.0,778,804
39717.0,205,311
39717.0,778,804
39718.0,205,311
39718.0,778,804
39719.0,778,875
39720.0,778,875
39722.0,778,875
39728.0,496,804
39729.0,778,875
39733.0,778,875
39736.0,778,875
39736.0,184,751
39737.0,778,875
39738.0,184,751
39739.0,184,751
39740.0,778,875
39740.0,184,751
39742.0,205,311
39743.0,778,875
39746.0,205,311
39747.0,205,311
39750.0,205,311
39750.0,778,875
39751.0,778,875
39752.0,778,875
39755.0,205,311
39755.0,778,875
39756.0,778,875
39756.0,80,311
39759.0,205,311
39760.0,205,311
39761.0,205,311
39761.0,778,875
39762.0,205,311
39762.0,778,875
39763.0,15,123
39763.0,205,311
39763.0,778,875
39764.0,205,311
39764.0,778,875
39765.0,39,123
39765.0,778,875
39772.0,778,875
39774.0,222,223
39776.0,778,875
39780.0,222,223
39782.0,80,311
39783.0,222,223
39783.0,778,875
39783.0,80,311
39784.0,778,875
39784.0,213,311
39790.0,311,804
39790.0,255,804
39791.0,255,804
39792.0,255,804
39793.0,255,311
39793.0,778,875
39795.0,102,179
39801.0,494,765
39802.0,494,765
39802.0,79,804
39802.0,80,804
39803.0,153,271
39803.0,211,213
39804.0,255,494
39804.0,211,213
39805.0,222,223
39805.0,211,213
39806.0,211,213
39807.0,211,213
39808.0,211,213
39809.0,253,255
39809.0,211,213
39810.0,211,213
39811.0,211,213
39812.0,778,875
39812.0,211,213
39813.0,211,213
39814.0,778,875
39814.0,211,213
39815.0,271,601
39815.0,211,213
39816.0,211,213
39817.0,778,875
39817.0,211,213
39818.0,778,875
39818.0,211,213
39819.0,123,253
39819.0,211,213
39820.0,120,987
39820.0,123,253
39820.0,211,213
39821.0,56,132
39821.0,211,213
39822.0,205,311
39822.0,56,132
39822.0,211,213
39823.0,205,311
39823.0,56,132
39823.0,211,213
39824.0,56,132
39824.0,211,213
39825.0,153,987
39825.0,211,213
39826.0,211,213
39827.0,211,213
39835.0,211,265
39838.0,153,492
39839.0,153,601
39839.0,153,492
39841.0,211,496
39841.0,153,601
39841.0,153,492
39842.0,205,223
39845.0,223,662
39849.0,223,253
39849.0,123,253
39849.0,123,223
39852.0,123,253
39859.0,79,222
39860.0,79,154
39860.0,123,253
39863.0,79,222
39863.0,123,253
39865.0,79,222
39866.0,79,222
39867.0,79,222
39868.0,79,222
39869.0,79,222
39870.0,79,222
39871.0,79,222
39872.0,123,253
39874.0,123,253
39876.0,79,222
39877.0,79,222
39887.0,123,253
39890.0,123,253
39891.0,123,253
39892.0,123,253
39893.0,123,253
39894.0,123,253
39895.0,123,253
39897.0,123,253
39901.0,119,275
39902.0,119,275
39903.0,123,253
39906.0,123,253
39909.0,123,253
39914.0,123,253
39920.0,123,253
39921.0,21,101
39921.0,123,253
39922.0,21,101
39922.0,123,253
39923.0,184,751
39923.0,123,253
39924.0,21,29
39924.0,184,751
39924.0,21,101
39925.0,184,751
39926.0,21,101
39928.0,253,255
39928.0,123,255
39929.0,21,253
39929.0,21,101
39929.0,101,253
39930.0,21,101
39942.0,662,819
39943.0,662,819
39944.0,662,819
39947.0,778,875
39948.0,778,875
39949.0,778,875
39949.0,662,819
39950.0,778,875
39951.0,662,819
39951.0,50,80
39951.0,778,875
39952.0,50,80
39952.0,662,819
39952.0,778,875
39953.0,778,875
39953.0,50,80
39954.0,179,804
39954.0,50,80
39954.0,662,819
39954.0,778,875
39955.0,179,804
39955.0,50,80
39955.0,662,819
39955.0,778,875
39956.0,50,80
39956.0,662,819
39956.0,778,875
39957.0,778,875
39957.0,50,80
39958.0,778,875
39960.0,819,987
39961.0,179,804
39963.0,120,987
39969.0,50,80
39970.0,50,80
39971.0,123,172
39980.0,21,101
39981.0,21,101
39982.0,21,101
39984.0,80,102
39984.0,50,102
39985.0,80,102
39985.0,50,102
39986.0,50,102
39987.0,50,102
39988.0,50,80
39989.0,50,80
39996.0,50,80
40005.0,196,533
40013.0,120,172
40024.0,50,80
40026.0,50,80
40027.0,50,80
40030.0,122,153
40031.0,122,153
40041.0,50,80
40048.0,267,496
40055.0,119,804
40056.0,119,804
40059.0,122,153
40060.0,122,153
40069.0,120,172
40091.0,122,153
40092.0,101,179
40093.0,101,179
40096.0,101,179
40096.0,153,271
40097.0,101,179
40098.0,101,179
40098.0,153,271
40099.0,101,179
40099.0,56,132
40100.0,101,179
40101.0,101,179
40101.0,50,762
40102.0,101,179
40102.0,50,762
40103.0,101,179
40104.0,50,762
40105.0,271,492
40105.0,101,179
40106.0,271,492
40106.0,101,179
40107.0,271,492
40107.0,101,179
40108.0,271,492
40109.0,271,492
40110.0,271,492
40110.0,101,179
40111.0,271,492
40111.0,101,179
40112.0,271,492
40112.0,101,179
40113.0,271,492
40113.0,101,179
40114.0,101,179
40114.0,150,499
40114.0,271,492
40114.0,120,819
40114.0,120,172
40115.0,271,492
40115.0,120,819
40115.0,101,179
40116.0,101,179
40117.0,271,492
40117.0,101,179
40118.0,271,492
40118.0,101,179
40119.0,271,492
40119.0,101,179
40119.0,311,662
40120.0,101,179
40121.0,101,179
40121.0,150,499
40122.0,271,492
40122.0,101,179
40123.0,271,492
40123.0,101,179
40124.0,101,179
40124.0,222,267
40125.0,101,179
40126.0,101,179
40127.0,271,492
40127.0,101,179
40128.0,120,819
40128.0,101,179
40129.0,150,499
40129.0,101,179
40130.0,101,179
40131.0,101,179
40132.0,101,179
40133.0,271,492
40133.0,222,267
40134.0,271,492
40134.0,101,179
40135.0,271,492
40135.0,101,179
40136.0,271,492
40136.0,101,179
40137.0,271,492
40137.0,101,179
40138.0,271,492
40138.0,101,179
40139.0,271,492
40139.0,101,179
40140.0,271,492
40140.0,101,179
40140.0,29,123
40141.0,101,179
40143.0,271,492
40143.0,222,267
40144.0,271,492
40144.0,150,153
40145.0,271,492
40146.0,271,492
40147.0,271,492
40151.0,101,179
40151.0,122,154
40151.0,271,492
40152.0,122,154
40152.0,101,179
40156.0,122,154
40166.0,122,154
40173.0,804,875
40175.0,79,196
40178.0,153,271
40179.0,153,271
40180.0,481,709
40180.0,153,271
40181.0,153,271
40182.0,153,271
40183.0,153,271
40187.0,533,601
40222.0,154,709
40223.0,154,709
40223.0,154,533
40223.0,271,533
40232.0,95,662
40236.0,95,662
40237.0,95,662
40239.0,95,662
40240.0,95,662
40241.0,150,271
40241.0,95,662
40242.0,150,271
40242.0,95,662
40243.0,150,271
40243.0,95,662
40244.0,150,271
40244.0,95,662
40245.0,150,271
40245.0,95,662
40246.0,150,271
40246.0,95,662
40247.0,150,271
40248.0,150,271
40249.0,150,271
40249.0,95,662
40291.0,153,492
40334.0,150,271
40335.0,150,271
40336.0,150,271
40337.0,150,271
40338.0,150,271
40339.0,150,271
40340.0,150,271
40342.0,150,271
40343.0,150,271
40344.0,150,271
40345.0,150,271
40349.0,211,213
40353.0,311,662
40354.0,311,662
40355.0,311,662
40357.0,311,662
40358.0,211,662
40359.0,211,311
40364.0,205,662
40365.0,205,662
40366.0,205,662
40389.0,154,492
40389.0,153,271
40392.0,153,271
40393.0,154,271
40397.0,122,533
40398.0,122,533
40400.0,122,154
40401.0,122,154
40403.0,122,154
40408.0,95,253
40408.0,122,154
40409.0,95,253
40411.0,123,253
40413.0,311,662
40413.0,223,311
40413.0,223,662
40414.0,205,311
40415.0,223,311
40416.0,223,311
40428.0,122,154
40434.0,123,253
40437.0,123,253
40452.0,164,603
40453.0,268,778
40459.0,164,603
40463.0,153,492
40463.0,122,153
40464.0,122,153
40468.0,153,492
40469.0,153,492
40488.0,56,132
40491.0,95,222
40492.0,95,222
40493.0,95,222
40494.0,268,778
40494.0,95,222
40496.0,268,778
40498.0,268,778
40499.0,268,778
40499.0,95,222
40500.0,95,222
40501.0,95,222
40504.0,95,222
40506.0,95,222
40509.0,95,222
40512.0,95,222
40517.0,56,132
40520.0,164,603
40523.0,56,132
40526.0,50,804
40529.0,119,804
40540.0,56,132
40542.0,211,335
40554.0,271,492
40555.0,271,492
40555.0,164,603
40556.0,271,492
40557.0,271,492
40558.0,271,492
40561.0,164,603
40565.0,222,267
40575.0,119,804
40577.0,39,119
40578.0,39,119
40582.0,39,119
40583.0,39,119
40617.0,153,271
40619.0,153,492
40620.0,153,271
40646.0,164,603
40656.0,21,101
40657.0,164,603
40657.0,21,101
40658.0,179,209
40659.0,17,102
40659.0,179,209
40660.0,17,102
40660.0,179,209
40662.0,17,102
40662.0,56,132
40663.0,17,102
40663.0,56,132
40665.0,56,132
40666.0,56,132
40667.0,56,132
40669.0,56,132
40676.0,56,132
40682.0,56,132
40683.0,56,132
40684.0,153,271
40685.0,154,271
40685.0,56,132
40685.0,153,271
40686.0,205,311
40687.0,122,154
40687.0,56,132
40688.0,122,271
40688.0,122,154
40690.0,122,154
40690.0,56,132
40691.0,122,154
40692.0,56,132
40693.0,56,132
40694.0,56,132
40696.0,56,132
40697.0,56,132
40699.0,56,132
40700.0,56,132
40701.0,271,492
40702.0,271,492
40702.0,56,132
40703.0,271,492
40703.0,56,132
40704.0,271,492
40705.0,271,492
40706.0,271,492
40706.0,56,132
40707.0,271,492
40708.0,271,492
40709.0,271,492
40709.0,56,132
40710.0,271,492
40711.0,271,492
40711.0,56,132
40712.0,271,492
40713.0,271,492
40721.0,271,492
40721.0,123,253
40723.0,268,804
40724.0,268,804
40725.0,271,492
40725.0,268,804
40726.0,268,804
40729.0,268,804
40730.0,271,492
40730.0,268,804
40731.0,268,804
40732.0,268,804
40733.0,211,804
40733.0,268,804
40734.0,211,804
40737.0,271,492
40738.0,271,492
40741.0,271,492
40742.0,271,492
40743.0,271,492
40745.0,271,492
40745.0,211,213
40746.0,56,132
40747.0,56,132
40753.0,271,492
40756.0,271,492
40757.0,271,492
40758.0,271,492
40759.0,271,492
40760.0,271,492
40760.0,56,132
40762.0,271,492
40762.0,56,132
40791.0,164,603
40792.0,164,603
40856.0,271,492
43274.0,150,499
43323.0,150,533
43329.0,240,938
43343.0,150,533
43349.0,56,102
43359.0,119,804
43360.0,119,804
43361.0,119,804
43361.0,39,819
43362.0,150,533
43363.0,119,804
43364.0,119,804
43373.0,39,779
43375.0,39,779
43377.0,39,779
43380.0,39,779
43381.0,39,779
43387.0,39,779
